ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	LEXSTATID	ALIGNMENT
2688	brain	AGAMissong2	kìlálə́ / bìlálə́bī	k i.¹/i l a.⁵/a l ə.⁵/ə	1 7 5 7 5 7	AXBYBZ	KILALE	2	2.K.C 2.I.V 2.L.C 2.A.V 2.L.C 2.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ki.¹/ila.⁵/alə.⁵/ə	1	938	378	k i.¹/i l a.⁵/a l ə.⁵/ə
16223	brain	NFKBiya7	kə̀fʷə́ / bìfʷə́	k ə.¹/ə fʷ ə.⁵/ə	1 7 3 7	AXBZ	KEBE	37	37.K.C 37.E.V 37.B.C 37.E.V	2.0 1.5 1.75 0.8	kə.¹/əfʷə.⁵/ə	0	947	381	k - ə.¹/ə fʷ - - - - ə.⁵/ə
16224	brain	FBCBiya8	ʊ̀tɔ́fə́~kə̀fə́ɪ̀fɛ̀ː / kə̀tɔ́fə́~bìfə́àfɛ̀ː	ʊ.¹/ʊ t ɔ.⁵/ɔ f ə.⁵/ə	7 1 7 3 7	XBYBZ	YTUBE	13	13.Y.V 13.T.C 13.U.V 13.B.C 13.E.V	1.5 1.75 1.3 1.75 0.8	ʊ.¹/ʊtɔ.⁵/ɔfə.⁵/ə	0	937	377	ʊ.¹/ʊ t ɔ.⁵/ɔ f ə.⁵/ə
16225	brain	ENBBiya1	ʊ̀tɔ́fə́ / àtɔ́fə́	ʊ.¹/ʊ t ɔ.⁵/ɔ f ə.⁵/ə	7 1 7 3 7	XBYBZ	YTUBE	12	12.Y.V 12.T.C 12.U.V 12.B.C 12.E.V	1.5 1.75 1.3 1.75 0.8	ʊ.¹/ʊtɔ.⁵/ɔfə.⁵/ə	0	937	377	ʊ.¹/ʊ t ɔ.⁵/ɔ f ə.⁵/ə
16226	brain	ICNBiya2	ʊ́tɔ́fə́ / ø	ʊ.⁵/ʊ t ɔ.⁵/ɔ f ə.⁵/ə	7 1 7 3 7	XBYBZ	YTUBE	14	14.Y.V 14.T.C 14.U.V 14.B.C 14.E.V	1.5 1.75 1.3 1.75 0.8	ʊ.⁵/ʊtɔ.⁵/ɔfə.⁵/ə	0	937	377	ʊ.⁵/ʊ t ɔ.⁵/ɔ f ə.⁵/ə
12180	branch (of the road)	NVIAjumbu1	kə̀bə́ŋ / bə̀bə́ŋ	k ə.¹/ə b ə.⁵/ə ŋ	1 7 1 7 4	AXBYN	KEPEN	49	49.K.C 49.E.V 49.P.C 49.E.V 49.N.c	2.0 1.5 1.75 1.3 0.8	kə.¹/əbə.⁵/əŋ	0	968	389	k ə.¹/ə b ə.⁵/ə ŋ
12181	branch (of the road)	KMNAjumbu2	kə̀bə́ŋ / bə̀bə́ŋ	k ə.¹/ə b ə.⁵/ə ŋ	1 7 1 7 4	AXBYN	KEPEN	25	25.K.C 25.E.V 25.P.C 25.E.V 25.N.c	2.0 1.5 1.75 1.3 0.8	kə.¹/əbə.⁵/əŋ	0	968	389	k ə.¹/ə b ə.⁵/ə ŋ
12182	branch (of the road)	KEMBuu1	mbàsə̀nə́ / bə̀mbàsə̀nə́	m b a.¹/a s ə.¹/ə n ə.⁵/ə	4 1 7 3 7 4 7	ACYBYBZ	MPASENE	21	21.M.C 21.P.C 21.A.V 21.S.C 21.E.V 21.N.C 21.E.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	mba.¹/asə.¹/ənə.⁵/ə	0	960	388	m b a.¹/a s ə.¹/ə n ə.⁵/ə
12183	branch (of the road)	KCYBuu2	mbàːnə̀ / bə̀mbàhànə́	m b aː.¹/aː n ə.¹/ə	4 1 7 4 7	ACYBZ	MPANE	18	18.M.C 18.P.C 18.A.V 18.N.C 18.E.V	2.0 1.5 1.3 1.75 0.8	mbaː.¹/aːnə.¹/ə	0	960	388	m b aː.¹/aː - - n ə.¹/ə
12184	branch (of the road)	LFNMundabli1	ŋgœ̀ɪ̀dʒi᷇ː ~ŋgɒ̀ɪ̀dʒíbɛ́ːnə̄ / ŋgœ̀ɪ̀dʒíyə́ ~ŋgɒ̀ɪ̀dʒì	ŋ g œ.¹/œ ɪ.¹/ɪ dʒ iː.¹³/iː	4 1 7 7 1 7	ACYYBZ	NKUITI	26	26.N.C 26.K.C 26.U.V 26.I.V 26.T.C 26.I.V	2.0 1.5 1.3 1.3 1.75 0.8	ŋgœ.¹/œɪ.¹/ɪdʒiː.¹³/iː	0	969	390	ŋ g œ.¹/œ ɪ.¹/ɪ dʒ iː.¹³/iː
12185	branch (of the road)	NINMundabli4	ŋgœ̀ɦ / ŋgœ̀ɦbó ~ŋgœʰdʒí	ŋ g œ.¹/œ ɦ	4 1 7 3	ACYN	NKUH	39	39.N.C 39.K.C 39.U.V 39.H.c	2.0 1.5 1.3 0.8	ŋgœ.¹/œɦ	0	969	390	ŋ g œ.¹/œ - ɦ -
12186	branch (of the road)	NEAMunken1	ɪ̀ŋá / ø	ɪ.¹/ɪ ŋ a.⁵/a	7 4 7	XBZ	INA	35	35.I.V 35.N.C 35.A.V	1.5 1.75 0.8	ɪ.¹/ɪŋa.⁵/a	0	964	387	ɪ.¹/ɪ ŋ - - a.⁵/a
12187	branch (of the road)	TNTMunken2	ŋ̀wǔŋɪ̀tsə́nə́ / bìnŋwʊ̌ŋɪ́tsə́nə́~ bə̀ŋwʊ̌ŋɪ́tsə́nə́~	ŋ.¹/ŋ w u.⁵/u ŋ ɪ.¹/ɪ ts ə.⁵/ə n ə.⁵/ə	4 6 7 4 7 2 7 4 7	ACXBYBYBZ	NWYNICENE	51	51.N.C 51.W.C 51.Y.V 51.N.C 51.I.V 51.C.C 51.E.V 51.N.C 51.E.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ŋ.¹/ŋwu.⁵/uŋɪ.¹/ɪtsə.⁵/ənə.⁵/ə	0	971	392	ŋ.¹/ŋ w u.⁵/u ŋ ɪ.¹/ɪ ts ə.⁵/ə n ə.⁵/ə
12188	branch (of the road)	WCANgun1	ɪ̀ŋɑ́ / kə̀ŋɑ́	ɪ.¹/ɪ ŋ ɑ.⁵/ɑ	7 4 7	XBZ	INA	52	52.I.V 52.N.C 52.A.V	1.5 1.75 0.8	ɪ.¹/ɪŋɑ.⁵/ɑ	0	964	387	ɪ.¹/ɪ ŋ - - ɑ.⁵/ɑ
12189	branch (of the road)	APBMumfu1	ŋ̀wòʔdʒí / ŋ̀wòʔdʒīːbə́	ŋ.¹/ŋ w o.¹/o ʔ dʒ i.⁵/i	4 6 7 1 1 7	ACXMBZ	NWUHTI	4	4.N.C 4.W.C 4.U.V 4.H.c 4.T.C 4.I.V	2.0 1.5 1.5 1.1 1.75 0.8	ŋ.¹/ŋwo.¹/oʔdʒi.⁵/i	0	961	385	ŋ.¹/ŋ w o.¹/o ʔ - dʒ i.⁵/i
12190	branch (of the road)	DNMMumfu2	ŋ̀wǒʔódʒī~ʃùŋ / ʃûŋ	ŋ.¹/ŋ w o.¹⁵/o ʔ o.⁵/o dʒ i.³/i	4 6 7 1 7 1 7	ACXBYBZ	NWUHUTI	9	9.N.C 9.W.C 9.U.V 9.H.C 9.U.V 9.T.C 9.I.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	ŋ.¹/ŋwo.¹⁵/oʔo.⁵/odʒi.³/i	0	961	385	ŋ.¹/ŋ w o.¹⁵/o ʔ o.⁵/o dʒ i.³/i
12191	branch (of the road)	BKBMashi2	ŋ̀yə̄ / bʊ̀ŋyə̀	ŋ.¹/ŋ j ə.³/ə	4 6 7	ACX	NJE	6	6.N.C 6.J.C 6.E.V	2.0 1.5 1.5	ŋ.¹/ŋjə.³/ə	0	962	386	ŋ.¹/ŋ j ə.³/ə
12192	branch (of the road)	KFKMashi1	ŋ̀yə̄ / bʊ̀ŋyə́	ŋ.¹/ŋ j ə.³/ə	4 6 7	ACX	NJE	22	22.N.C 22.J.C 22.E.V	2.0 1.5 1.5	ŋ.¹/ŋjə.³/ə	0	962	386	ŋ.¹/ŋ j ə.³/ə
12193	branch (of the road)	ABSMissong1	ɪ̀zɪ́ / kízɪ́lə́	ɪ.¹/ɪ z ɪ.⁵/ɪ	7 3 7	XBZ	ISI	1	1.I.V 1.S.C 1.I.V	1.5 1.75 0.8	ɪ.¹/ɪzɪ.⁵/ɪ	0	959	383	ɪ.¹/ɪ z ɪ.⁵/ɪ
12194	branch (of the road)	AGAMissong2	m̀fʊ́ŋ / bàmfʊ́ŋbú	m.¹/m f ʊ.⁵/ʊ ŋ	4 3 7 4	ACYN	MBYN	2	2.M.C 2.B.C 2.Y.V 2.N.c	2.0 1.5 1.3 0.8	m.¹/mfʊ.⁵/ʊŋ	0	960	384	m.¹/m f ʊ.⁵/ʊ ŋ
16227	branch (of the road)	NFKBiya7	ɪ̀ŋèːɪ́tsə́n / sə̀ŋěːsə̀kə̀tsə́nə́~sə̀ŋěːkə̀tsə́nə́	ɪ.¹/ɪ ŋ eː.¹/eː ɪ.⁵/ɪ ts ə.⁵/ə n	7 4 7 7 2 7 4	XBYYBYN	INEICEN	37	37.I.V 37.N.C 37.E.V 37.I.V 37.C.C 37.E.V 37.N.c	1.5 1.75 1.3 1.3 1.75 1.3 0.8	ɪ.¹/ɪŋeː.¹/eːɪ.⁵/ɪtsə.⁵/ən	0	971	391	ɪ.¹/ɪ ŋ eː.¹/eː ɪ.⁵/ɪ ts ə.⁵/ə n
16228	branch (of the road)	FBCBiya8	ɪ̀ŋɛ̀lɛ́~ɪ̀ŋànsə́ / kə̀ŋànsə́	ɪ.¹/ɪ ŋ ɛ.¹/ɛ l ɛ.⁵/ɛ	7 4 7 5 7	XBYBZ	INELE	13	13.I.V 13.N.C 13.E.V 13.L.C 13.E.V	1.5 1.75 1.3 1.75 0.8	ɪ.¹/ɪŋɛ.¹/ɛlɛ.⁵/ɛ	0	964	387	ɪ.¹/ɪ ŋ ɛ.¹/ɛ l ɛ.⁵/ɛ
3592	branch (tree)	NMAAbar1	mbànhṍ / gbwɪ̀mbànlṍ	m b a.¹/a n h õ.⁵/õ	4 1 7 4 3 7	ACYMBZ	MPANHU	42	42.M.C 42.P.C 42.A.V 42.N.c 42.H.C 42.U.V	2.0 1.5 1.3 1.1 1.75 0.8	mba.¹/anhõ.⁵/õ	0	990	400	m b a.¹/a n h õ.⁵/õ
3593	branch (tree)	NACAbar2	ndzɔ̀ŋhɔ̃́ / bə̀ndzɔ̀ŋhɔ̃́	n d z ɔ.¹/ɔ ŋ h ɔ̃.⁵/ɔ̃	4 1 3 7 4 3 7	ACCYMBZ	NTSUNHU	31	31.N.C 31.T.C 31.S.C 31.U.V 31.N.c 31.H.C 31.U.V	2.0 1.5 1.5 1.3 1.1 1.75 0.8	ndzɔ.¹/ɔŋhɔ̃.⁵/ɔ̃	0	973	394	n d z ɔ.¹/ɔ ŋ h ɔ̃.⁵/ɔ̃
3594	branch (tree)	NVIAjumbu1	tsɪ̀n~tsɪ́ː / kə̀tsɪ̀ːlə̀~kə́tsɪ᷇ːnlə́	ts ɪ.¹/ɪ n	2 7 4	AXN	CIN	49	49.C.C 49.I.V 49.N.c	2.0 1.5 0.8	tsɪ.¹/ɪn	1	978	396	ts ɪ.¹/ɪ n
3595	branch (tree)	KMNAjumbu2	tsə̀n~tsɪ̀ɲ / kə́tsɪ́ɲlə̀~kə́tsɪ̂ːlə̀	ts ə.¹/ə n	2 7 4	AXN	CEN	25	25.C.C 25.E.V 25.N.c	2.0 1.5 0.8	tsə.¹/ən	0	978	396	ts ə.¹/ə n
3596	branch (tree)	KEMBuu1	tsɪ́n / kə́tsɪ́ntə́	ts ɪ.⁵/ɪ n	2 7 4	AXN	CIN	21	21.C.C 21.I.V 21.N.c	2.0 1.5 0.8	tsɪ.⁵/ɪn	0	978	396	ts ɪ.⁵/ɪ n
3597	branch (tree)	KCYBuu2	tsɪ̀n / ə̀tsɪ̀n	ts ɪ.¹/ɪ n	2 7 4	AXN	CIN	18	18.C.C 18.I.V 18.N.c	2.0 1.5 0.8	tsɪ.¹/ɪn	1	978	396	ts ɪ.¹/ɪ n
3598	branch (tree)	KDVFang1	yīə̄ / yíə́	j i.³/i ə.³/ə	6 7 7	AXZ	JIE	20	20.J.C 20.I.V 20.E.V	2.0 1.5 0.8	ji.³/iə.³/ə	0	979	397	j i.³/i ə.³/ə
3599	branch (tree)	KJSFang2	yìə̀ / yíə́	j i.¹/i ə.¹/ə	6 7 7	AXZ	JIE	24	24.J.C 24.I.V 24.E.V	2.0 1.5 0.8	ji.¹/iə.¹/ə	0	979	397	j i.¹/i ə.¹/ə
3600	branch (tree)	MRYKoshin2	gbɪ̃́ /  zɪ̃́ː	gb ɪ̃.⁵/ɪ̃	1 7	AX	KI	30	30.K.C 30.I.V	2.0 1.5	gbɪ̃.⁵/ɪ̃	0	985	398	gb ɪ̃.⁵/ɪ̃
3601	branch (tree)	ZKGKung1	ìsə̀f / sə̀sə̀f	i.¹/i s ə.¹/ə f	7 3 7 3	XBYN	ISEB	53	53.I.V 53.S.C 53.E.V 53.B.c	1.5 1.75 1.3 0.8	i.¹/isə.¹/əf	0	975	395	i.¹/i s ə.¹/ə f
3602	branch (tree)	BNMKung2	ìsə̀f / sə̀sə̀f	i.¹/i s ə.¹/ə f	7 3 7 3	XBYN	ISEB	7	7.I.V 7.S.C 7.E.V 7.B.c	1.5 1.75 1.3 0.8	i.¹/isə.¹/əf	0	975	395	i.¹/i s ə.¹/ə f
3603	branch (tree)	LFNMundabli1	ǹdɔ̀ːn / ǹdɔ̀ːnyə́	n.¹/n d ɔː.¹/ɔː n	4 1 7 4	ACYN	NTUN	26	26.N.C 26.T.C 26.U.V 26.N.c	2.0 1.5 1.3 0.8	n.¹/ndɔː.¹/ɔːn	0	973	394	n.¹/n d - ɔː.¹/ɔː n - -
3604	branch (tree)	NINMundabli4	ndɔ̀ːn / ndɔ̀ːnyə́	n d ɔː.¹/ɔː n	4 1 7 4	ACYN	NTUN	39	39.N.C 39.T.C 39.U.V 39.N.c	2.0 1.5 1.3 0.8	ndɔː.¹/ɔːn	0	973	394	n d - ɔː.¹/ɔː n - -
3605	branch (tree)	NEAMunken1	ʊ́kɛ́ / ɪ́kɛ́	ʊ.⁵/ʊ k ɛ.⁵/ɛ	7 1 7	XBZ	YKE	35	35.Y.V 35.K.C 35.E.V	1.5 1.75 0.8	ʊ.⁵/ʊkɛ.⁵/ɛ	1	985	399	ʊ.⁵/ʊ k - - - ɛ.⁵/ɛ
3606	branch (tree)	TNTMunken2	ʊ́kíàtì ~ ʊ́kí  / bìkíàtì ~ ákí	ʊ.⁵/ʊ k i.⁵/i a.¹/a t i.¹/i	7 1 7 7 1 7	XBYYBZ	YKIATI	51	51.Y.V 51.K.C 51.I.V 51.A.V 51.T.C 51.I.V	1.5 1.75 1.3 1.3 1.75 0.8	ʊ.⁵/ʊki.⁵/ia.¹/ati.¹/i	0	972	399	ʊ.⁵/ʊ k i.⁵/i a.¹/a t i.¹/i
3607	branch (tree)	WCANgun1	ʊ́kɑ́ː / kə́kɑ́ːn ~ákán	ʊ.⁵/ʊ k ɑː.⁵/ɑː	7 1 7	XBZ	YKA	52	52.Y.V 52.K.C 52.A.V	1.5 1.75 0.8	ʊ.⁵/ʊkɑː.⁵/ɑː	0	985	399	ʊ.⁵/ʊ k - - - ɑː.⁵/ɑː
3608	branch (tree)	AOMNgun2	ʊ̀kánkə̀tò / àkánkə̀tó	ʊ.¹/ʊ k a.⁵/a n k ə.¹/ə t o.¹/o	7 1 7 4 1 7 1 7	XBYMBYBZ	YKANKETU	3	3.Y.V 3.K.C 3.A.V 3.N.c 3.K.C 3.E.V 3.T.C 3.U.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ʊ.¹/ʊka.⁵/ankə.¹/əto.¹/o	0	972	393	ʊ.¹/ʊ k a.⁵/a n k ə.¹/ə t o.¹/o
3609	branch (tree)	APBMumfu1	ndɔ̀n / ndɔ̂nyə̌	n d ɔ.¹/ɔ n	4 1 7 4	ACYN	NTUN	4	4.N.C 4.T.C 4.U.V 4.N.c	2.0 1.5 1.3 0.8	ndɔ.¹/ɔn	0	973	394	n d - ɔ.¹/ɔ n - -
3610	branch (tree)	DNMMumfu2	ndɔ̀n / ndɔ̂nyə̌~ndɔ̂n	n d ɔ.¹/ɔ n	4 1 7 4	ACYN	NTUN	9	9.N.C 9.T.C 9.U.V 9.N.c	2.0 1.5 1.3 0.8	ndɔ.¹/ɔn	0	973	394	n d - ɔ.¹/ɔ n - -
3611	branch (tree)	BKBMashi2	ǹtʃǎːk / ǹtʃáːk	n.¹/n tʃ aː.¹⁵/aː k	4 1 7 1	ACYN	NTAK	6	6.N.C 6.T.C 6.A.V 6.K.c	2.0 1.5 1.3 0.8	n.¹/ntʃaː.¹⁵/aːk	0	973	394	n.¹/n tʃ - aː.¹⁵/aː k - -
3612	branch (tree)	KFKMashi1	ǹtʃǎk / ǹtʃák	n.¹/n tʃ a.¹⁵/a k	4 1 7 1	ACYN	NTAK	22	22.N.C 22.T.C 22.A.V 22.K.c	2.0 1.5 1.3 0.8	n.¹/ntʃa.¹⁵/ak	0	973	394	n.¹/n tʃ - a.¹⁵/a k - -
16229	branch (tree)	NFKBiya7	kã́kə̀tō~kánkə̀tō / àkánbìtō	k ã.⁵/ã k ə.¹/ə t o.³/o	1 7 1 7 1 7	AXBYBZ	KAKETU	37	37.K.C 37.A.V 37.K.C 37.E.V 37.T.C 37.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kã.⁵/ãkə.¹/əto.³/o	0	972	393	- k ã.⁵/ã - k ə.¹/ə t o.³/o
16230	branch (tree)	FBCBiya8	ʊ̀kánkə̀tō~ʊ̀kán / àkánbītō~àkán	ʊ.¹/ʊ k a.⁵/a n k ə.¹/ə t o.³/o	7 1 7 4 1 7 1 7	XBYMBYBZ	YKANKETU	13	13.Y.V 13.K.C 13.A.V 13.N.c 13.K.C 13.E.V 13.T.C 13.U.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ʊ.¹/ʊka.⁵/ankə.¹/əto.³/o	0	972	393	ʊ.¹/ʊ k a.⁵/a n k ə.¹/ə t o.³/o
1453	breast	NVBAbar7	m̀bə́n / àmbə́nmʷɪ̂	m.¹/m b ə.⁵/ə n	4 1 7 4	ACYN	MPEN	48	48.M.C 48.P.C 48.E.V 48.N.c	2.0 1.5 1.3 0.8	m.¹/mbə.⁵/ən	0	994	401	m.¹/m - b - ə.⁵/ə - n -
1454	breast	ECLAbar8	ɪ̄bə́n / mʷɪ̀nbə́n	ɪ.³/ɪ b ə.⁵/ə n	7 1 7 4	XBYN	IPEN	11	11.I.V 11.P.C 11.E.V 11.N.c	1.5 1.75 1.3 0.8	ɪ.³/ɪbə.⁵/ən	0	994	401	- ɪ.³/ɪ b - ə.⁵/ə - n -
1455	breast	NMAAbar1	ɪ́bə́n / ámbə́n	ɪ.⁵/ɪ b ə.⁵/ə n	7 1 7 4	XBYN	IPEN	42	42.I.V 42.P.C 42.E.V 42.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪbə.⁵/ən	0	994	401	- ɪ.⁵/ɪ b - ə.⁵/ə - n -
1456	breast	NACAbar2	ɪ́bə́n / mə̀mmbə́n	ɪ.⁵/ɪ b ə.⁵/ə n	7 1 7 4	XBYN	IPEN	31	31.I.V 31.P.C 31.E.V 31.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪbə.⁵/ən	0	994	401	- ɪ.⁵/ɪ b - ə.⁵/ə - n -
1457	breast	NEMAjumbu9	bɪ̂ɲ / ábɪ̂ɲ	b ɪ.⁵¹/ɪ ɲ	1 7 4	AXN	PIN	36	36.P.C 36.I.V 36.N.c	2.0 1.5 0.8	bɪ.⁵¹/ɪɲ	0	994	401	- - b - ɪ.⁵¹/ɪ - ɲ -
1458	breast	NVIAjumbu1	ábɪ̂ɲ / bə́bɪ̂ːn~bɪ̂n / ábɪ̂n	a.⁵/a b ɪ.⁵¹/ɪ ɲ	7 1 7 4	XBYN	APIN	49	49.A.V 49.P.C 49.I.V 49.N.c	1.5 1.75 1.3 0.8	a.⁵/abɪ.⁵¹/ɪɲ	0	994	401	- a.⁵/a b - ɪ.⁵¹/ɪ - ɲ -
1459	breast	KMNAjumbu2	bêɲ /  ábêɲ	b e.⁵¹/e ɲ	1 7 4	AXN	PEN	25	25.P.C 25.E.V 25.N.c	2.0 1.5 0.8	be.⁵¹/eɲ	0	994	401	- - b - e.⁵¹/e - ɲ -
1460	breast	KDCAjumbu10	bâːnə̀ / kə́bâːnə̀	b aː.⁵¹/aː n ə.¹/ə	1 7 4 7	AXBZ	PANE	19	19.P.C 19.A.V 19.N.C 19.E.V	2.0 1.5 1.75 0.8	baː.⁵¹/aːnə.¹/ə	0	994	401	- - b - aː.⁵¹/aː - n ə.¹/ə
1461	breast	NNBBuu3	bɛ̂n / kə́bɛ̂ntə́	b ɛ.⁵¹/ɛ n	1 7 4	AXN	PEN	45	45.P.C 45.E.V 45.N.c	2.0 1.5 0.8	bɛ.⁵¹/ɛn	0	994	401	- - b - ɛ.⁵¹/ɛ - n -
1462	breast	MNJBuu4	bèːn / bʲɛ᷇ːn	b eː.¹/eː n	1 7 4	AXN	PEN	29	29.P.C 29.E.V 29.N.c	2.0 1.5 0.8	beː.¹/eːn	0	994	401	- - b - eː.¹/eː - n -
1463	breast	KEMBuu1	byɛ̂n / bɛ̂ːn	b j ɛ.⁵¹/ɛ n	1 6 7 4	ACXN	PJEN	21	21.P.C 21.J.C 21.E.V 21.N.c	2.0 1.5 1.5 0.8	bjɛ.⁵¹/ɛn	0	994	401	- - b j ɛ.⁵¹/ɛ - n -
1464	breast	KCYBuu2	byɛ̂n / bêːn	b j ɛ.⁵¹/ɛ n	1 6 7 4	ACXN	PJEN	18	18.P.C 18.J.C 18.E.V 18.N.c	2.0 1.5 1.5 0.8	bjɛ.⁵¹/ɛn	0	994	401	- - b j ɛ.⁵¹/ɛ - n -
1465	breast	KHKFang12	bínə̄ / tə̀bínə̄	b i.⁵/i n ə.³/ə	1 7 4 7	AXBZ	PINE	23	23.P.C 23.I.V 23.N.C 23.E.V	2.0 1.5 1.75 0.8	bi.⁵/inə.³/ə	0	994	401	- - b - i.⁵/i - n ə.³/ə
1466	breast	DPNFang13	bínə̄ / bʲə́n	b i.⁵/i n ə.³/ə	1 7 4 7	AXBZ	PINE	10	10.P.C 10.I.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	bi.⁵/inə.³/ə	0	994	401	- - b - i.⁵/i - n ə.³/ə
1467	breast	KDVFang1	bínə̄ / byə́n	b i.⁵/i n ə.³/ə	1 7 4 7	AXBZ	PINE	20	20.P.C 20.I.V 20.N.C 20.E.V	2.0 1.5 1.75 0.8	bi.⁵/inə.³/ə	0	994	401	- - b - i.⁵/i - n ə.³/ə
1468	breast	KJSFang2	byə́n / bə̀byə́n	b j ə.⁵/ə n	1 6 7 4	ACXN	PJEN	24	24.P.C 24.J.C 24.E.V 24.N.c	2.0 1.5 1.5 0.8	bjə.⁵/ən	0	994	401	- - b j ə.⁵/ə - n -
1469	breast	JGYKoshin3	ḿⁿbɛ̂ɲ / ø ~ ḿⁿbɛ̂ːɲ	m.⁵/m ⁿb ɛ.⁵¹/ɛ ɲ	4 1 7 4	ACYN	MPEN	15	15.M.C 15.P.C 15.E.V 15.N.c	2.0 1.5 1.3 0.8	m.⁵/mⁿbɛ.⁵¹/ɛɲ	0	994	401	m.⁵/m - ⁿb - ɛ.⁵¹/ɛ - ɲ -
1470	breast	TELKoshin4	mbɛ̂ɲ / tə́mbɛ̂ɲ	m b ɛ.⁵¹/ɛ ɲ	4 1 7 4	ACYN	MPEN	50	50.M.C 50.P.C 50.E.V 50.N.c	2.0 1.5 1.3 0.8	mbɛ.⁵¹/ɛɲ	0	994	401	m - b - ɛ.⁵¹/ɛ - ɲ -
1471	breast	MRYKoshin2	mbɛ̂ɲ /  kpɪ̃́	m b ɛ.⁵¹/ɛ ɲ	4 1 7 4	ACYN	MPEN	30	30.M.C 30.P.C 30.E.V 30.N.c	2.0 1.5 1.3 0.8	mbɛ.⁵¹/ɛɲ	0	994	401	m - b - ɛ.⁵¹/ɛ - ɲ -
1472	breast	KCSKung3	ìɣɛ̌ʲ / ɣéʲ	i.¹/i ɣ ɛ.¹⁵/ɛ j	7 3 7 6	XBYN	IGEJ	17	17.I.V 17.G.C 17.E.V 17.J.c	1.5 1.75 1.3 0.8	i.¹/iɣɛ.¹⁵/ɛj	0	997	402	i.¹/i ɣ ɛ.¹⁵/ɛ - j
1473	breast	NJSKung4	ɪ̀ɣáɪ́ / ə̀ɣáɪ́	ɪ.¹/ɪ ɣ a.⁵/a ɪ.⁵/ɪ	7 3 7 7	XBYZ	IGAI	41	41.I.V 41.G.C 41.A.V 41.I.V	1.5 1.75 1.3 0.8	ɪ.¹/ɪɣa.⁵/aɪ.⁵/ɪ	0	997	402	ɪ.¹/ɪ ɣ a.⁵/a ɪ.⁵/ɪ -
1474	breast	ZKGKung1	ɪ̀ɣéʲ / sə̀ɣéʲ	ɪ.¹/ɪ ɣ e.⁵/e j	7 3 7 6	XBYN	IGEJ	53	53.I.V 53.G.C 53.E.V 53.J.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪɣe.⁵/ej	0	997	402	ɪ.¹/ɪ ɣ e.⁵/e - j
1475	breast	BNMKung2	ɪ̀ɣɛ́ɪ́ / sə̀ɣɛ́ɪ́	ɪ.¹/ɪ ɣ ɛ.⁵/ɛ ɪ.⁵/ɪ	7 3 7 7	XBYZ	IGEI	7	7.I.V 7.G.C 7.E.V 7.I.V	1.5 1.75 1.3 0.8	ɪ.¹/ɪɣɛ.⁵/ɛɪ.⁵/ɪ	0	997	402	ɪ.¹/ɪ ɣ ɛ.⁵/ɛ ɪ.⁵/ɪ -
1476	breast	NMNMundabli3	bíàn / bìàn kɪ́	b i.⁵/i a.¹/a n	1 7 7 4	AXYN	PIAN	43	43.P.C 43.I.V 43.A.V 43.N.c	2.0 1.5 1.3 0.8	bi.⁵/ia.¹/an	0	994	401	- - b - i.⁵/i a.¹/a n -
1477	breast	CENMundabli2	bʲàn / bʲân	b j a.¹/a n	1 6 7 4	ACXN	PJAN	8	8.P.C 8.J.C 8.A.V 8.N.c	2.0 1.5 1.5 0.8	bja.¹/an	0	994	401	- - b j a.¹/a - n -
1478	breast	LFNMundabli1	byâŋ / byānkó	b j a.⁵¹/a ŋ	1 6 7 4	ACXN	PJAN	26	26.P.C 26.J.C 26.A.V 26.N.c	2.0 1.5 1.5 0.8	bja.⁵¹/aŋ	0	994	401	- - b j a.⁵¹/a - ŋ -
1479	breast	NINMundabli4	bya᷇n / byànkɛn	b j a.⁵³/a n	1 6 7 4	ACXN	PJAN	39	39.P.C 39.J.C 39.A.V 39.N.c	2.0 1.5 1.5 0.8	bja.⁵³/an	0	994	401	- - b j a.⁵³/a - n -
1480	breast	NGTMunken3	ɪ́bʲə́n / ábʲə́nə̀sə́	ɪ.⁵/ɪ b j ə.⁵/ə n	7 1 6 7 4	XBCYN	IPJEN	38	38.I.V 38.P.C 38.J.C 38.E.V 38.N.c	1.5 1.75 1.5 1.3 0.8	ɪ.⁵/ɪbjə.⁵/ən	0	994	401	- ɪ.⁵/ɪ b j ə.⁵/ə - n -
