ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	LEXSTATID	ALIGNMENT
650	deity, god, God	ZKGKung1	fə́ʒyɛ̂ː / ḿʒyɛ̀ː	f ə ⁵ ʒ j ɛː ⁵¹	3 7 8 3 6 7 8	AXTBCYT	BE6SJE3	53	53.B.C 53.E.V 53.6.T 53.S.C 53.J.C 53.E.V 53.3.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	fə⁵ʒjɛː⁵¹	0	845	203	f ə ⁵ ʒ j ɛː ⁵¹
651	deity, god, God	BNMKung2	fə́ʒyɛ̀ː / ḿʒyɛ̀ː	f ə ⁵ ʒ j ɛː ¹	3 7 8 3 6 7 8	AXTBCYT	BE6SJE6	7	7.B.C 7.E.V 7.6.T 7.S.C 7.J.C 7.E.V 7.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	fə⁵ʒjɛː¹	0	845	203	f ə ⁵ ʒ j ɛː ¹
652	deity, god, God	NMNMundabli3	gbàm / gbàm	gb a ³ m	1 7 8 4	AXTN	KA6M	43	43.K.C 43.A.V 43.6.T 43.M.c	1.6 3.0 1.0 0.5	gba³m	0	842	201	gb a ³ - - - - m
653	deity, god, God	CENMundabli2	gbɑ̀m / gbɑ̀m	gb ɑ ³ m	1 7 8 4	AXTN	KA6M	8	8.K.C 8.A.V 8.6.T 8.M.c	1.6 3.0 1.0 0.5	gbɑ³m	0	842	201	gb ɑ ³ - - - - m
654	deity, god, God	LFNMundabli1	gbə̀mkó ~ gbœ̀m ~gbə̀m / gbə̀mbó ~gbə̀m	gb ə ³ m k o ⁵	1 7 8 4 1 7 8	AXTMBYT	KE6MKU6	26	26.K.C 26.E.V 26.6.T 26.M.c 26.K.C 26.U.V 26.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	gbə³mko⁵	0	842	201	gb ə ³ m k o ⁵ -
655	deity, god, God	NINMundabli4	gbə̀ːm  / gbə̀mbó	gb əː ¹ m	1 7 8 4	AXTN	KE6M	39	39.K.C 39.E.V 39.6.T 39.M.c	1.6 3.0 1.0 0.5	gbəː¹m	0	842	201	gb əː ¹ - - - - m
656	deity, god, God	NGTMunken3	àyì / bìyì	a ¹ j i ¹	7 8 6 7 8	XTBYT	A6JI6	38	38.A.V 38.6.T 38.J.C 38.I.V 38.6.T	3.0 1.0 1.3 3.0 1.0	a¹ji¹	0	853	202	- a ¹ j i ¹
657	deity, god, God	NUNMunken4	àyì / bìyì	a ¹ j i ¹	7 8 6 7 8	XTBYT	A6JI6	47	47.A.V 47.6.T 47.J.C 47.I.V 47.6.T	3.0 1.0 1.3 3.0 1.0	a¹ji¹	0	853	202	- a ¹ j i ¹
658	deity, god, God	NEAMunken1	àyì / bìyì	a ¹ j i ¹	7 8 6 7 8	XTBYT	A6JI6	35	35.A.V 35.6.T 35.J.C 35.I.V 35.6.T	3.0 1.0 1.3 3.0 1.0	a¹ji¹	0	853	202	- a ¹ j i ¹
659	deity, god, God	TNTMunken2	àyì / bìyì	a ¹ j i ¹	7 8 6 7 8	XTBYT	A6JI6	51	51.A.V 51.6.T 51.J.C 51.I.V 51.6.T	3.0 1.0 1.3 3.0 1.0	a¹ji¹	0	853	202	- a ¹ j i ¹
660	deity, god, God	MCANgun3	kə̀jì / bìjì	k ə ¹ j i ¹	1 7 8 6 7 8	AXTBYT	KE6JI6	27	27.K.C 27.E.V 27.6.T 27.J.C 27.I.V 27.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹ji¹	0	853	202	k ə ¹ j i ¹
661	deity, god, God	KBMNgun4	kə̀jìː / bìjì	k ə ¹ j iː ¹	1 7 8 6 7 8	AXTBYT	KE6JI6	16	16.K.C 16.E.V 16.6.T 16.J.C 16.I.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹jiː¹	0	853	202	k ə ¹ j iː ¹
662	deity, god, God	WCANgun1	kə̀yìː / bìyìː	k ə ¹ j iː ¹	1 7 8 6 7 8	AXTBYT	KE6JI6	52	52.K.C 52.E.V 52.6.T 52.J.C 52.I.V 52.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹jiː¹	0	853	202	k ə ¹ j iː ¹
663	deity, god, God	AOMNgun2	kə̀yìː / bìyìː	k ə ¹ j iː ¹	1 7 8 6 7 8	AXTBYT	KE6JI6	3	3.K.C 3.E.V 3.6.T 3.J.C 3.I.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹jiː¹	0	853	202	k ə ¹ j iː ¹
664	deity, god, God	APBMumfu1	gbə̀m / ø	gb ə ³ m	1 7 8 4	AXTN	KE6M	4	4.K.C 4.E.V 4.6.T 4.M.c	1.6 3.0 1.0 0.5	gbə³m	0	842	201	gb ə ³ - - - - m
665	deity, god, God	DNMMumfu2	gbə̀m / ø	gb ə ³ m	1 7 8 4	AXTN	KE6M	9	9.K.C 9.E.V 9.6.T 9.M.c	1.6 3.0 1.0 0.5	gbə³m	0	842	201	gb ə ³ - - - - m
666	deity, god, God	BKBMashi2	gbə̀m / bʊ̀gbə̀m~gbə᷇m	gb ə ³ m	1 7 8 4	AXTN	KE6M	6	6.K.C 6.E.V 6.6.T 6.M.c	1.6 3.0 1.0 0.5	gbə³m	0	842	201	gb ə ³ - - - - m
667	deity, god, God	KFKMashi1	gbə̀m / gbə̂m	gb ə ³ m	1 7 8 4	AXTN	KE6M	22	22.K.C 22.E.V 22.6.T 22.M.c	1.6 3.0 1.0 0.5	gbə³m	0	842	201	gb ə ³ - - - - m
668	deity, god, God	ABSMissong1	kìgbə̀m / bìgbə̀m	k i ¹ gb ə ³ m	1 7 8 1 7 8 4	AXTBYTN	KI6KE6M	1	1.K.C 1.I.V 1.6.T 1.K.C 1.E.V 1.6.T 1.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	ki¹gbə³m	0	842	201	k i ¹ - gb ə ³ m
669	deity, god, God	AGAMissong2	kìgbə̀m / bìgbə̌mbí	k i ¹ gb ə ³ m	1 7 8 1 7 8 4	AXTBYTN	KI6KE6M	2	2.K.C 2.I.V 2.6.T 2.K.C 2.E.V 2.6.T 2.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	ki¹gbə³m	0	842	201	k i ¹ - gb ə ³ m
14903	deity, god, God	NCCMumfu4	gbə̀m / gbə̀m	gb ə ³ m	1 7 8 4	AXTN	KE6M	32	32.K.C 32.E.V 32.6.T 32.M.c	1.6 3.0 1.0 0.5	gbə³m	0	842	201	gb ə ³ - - - - m
14904	deity, god, God	MEAMumfu3	gbə̀m / gbə̀m	gb ə ³ m	1 7 8 4	AXTN	KE6M	28	28.K.C 28.E.V 28.6.T 28.M.c	1.6 3.0 1.0 0.5	gbə³m	0	842	201	gb ə ³ - - - - m
15355	deity, god, God	NMSMissong4	kɪ̀gbə̀m / bìgbə̀m	k ɪ ¹ gb ə ³ m	1 7 8 1 7 8 4	AXTBYTN	KI6KE6M	44	44.K.C 44.I.V 44.6.T 44.K.C 44.E.V 44.6.T 44.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kɪ¹gbə³m	0	842	201	k ɪ ¹ - gb ə ³ m
15356	deity, god, God	NDNMissong5	kɪ̀gbə̀m / bìgbə̀m	k ɪ ¹ gb ə ³ m	1 7 8 1 7 8 4	AXTBYTN	KI6KE6M	34	34.K.C 34.I.V 34.6.T 34.K.C 34.E.V 34.6.T 34.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kɪ¹gbə³m	0	842	201	k ɪ ¹ - gb ə ³ m
15805	deity, god, God	BAAMashi4	gbə̀m / gbə̂mjə́	gb ə ³ m	1 7 8 4	AXTN	KE6M	5	5.K.C 5.E.V 5.6.T 5.M.c	1.6 3.0 1.0 0.5	gbə³m	0	842	201	gb ə ³ - - - - m
15806	deity, god, God	NCMMashi5	gbə̀m / m̀gbə̀mmʲə̌~ḿgbə̂mmʲə̌	gb ə ³ m	1 7 8 4	AXTN	KE6M	33	33.K.C 33.E.V 33.6.T 33.M.c	1.6 3.0 1.0 0.5	gbə³m	0	842	201	gb ə ³ - - - - m
16503	deity, god, God	NFKBiya7	kə̀jì / bìjì	k ə ¹ j i ¹	1 7 8 6 7 8	AXTBYT	KE6JI6	37	37.K.C 37.E.V 37.6.T 37.J.C 37.I.V 37.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹ji¹	0	853	202	k ə ¹ j i ¹
16504	deity, god, God	FBCBiya8	kə̀jìː / bìjìː	k ə ¹ j iː ¹	1 7 8 6 7 8	AXTBYT	KE6JI6	13	13.K.C 13.E.V 13.6.T 13.J.C 13.I.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹jiː¹	0	853	202	k ə ¹ j iː ¹
16505	deity, god, God	ENBBiya1	kɪ̀yìː / bìyìː	k ɪ ¹ j iː ¹	1 7 8 6 7 8	AXTBYT	KI6JI6	12	12.K.C 12.I.V 12.6.T 12.J.C 12.I.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kɪ¹jiː¹	0	853	202	k ɪ ¹ j iː ¹
16506	deity, god, God	ICNBiya2	kɪ̀yìː / ø	k ɪ ¹ j iː ¹	1 7 8 6 7 8	AXTBYT	KI6JI6	14	14.K.C 14.I.V 14.6.T 14.J.C 14.I.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kɪ¹jiː¹	0	853	202	k ɪ ¹ j iː ¹
18008	deity, god, God	NSFBiya5	kə̀jì / bìjì	k ə ¹ j i ¹	1 7 8 6 7 8	AXTBYT	KE6JI6	46	46.K.C 46.E.V 46.6.T 46.J.C 46.I.V 46.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹ji¹	0	853	202	k ə ¹ j i ¹
18009	deity, god, God	NJNBiya6	kə̀jì / bìjì	k ə ¹ j i ¹	1 7 8 6 7 8	AXTBYT	KE6JI6	40	40.K.C 40.E.V 40.6.T 40.J.C 40.I.V 40.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹ji¹	0	853	202	k ə ¹ j i ¹
670	devil	NVBAbar7	bántán~ʊ́tán/àbántánbʷɪ̂~bántán	b a ⁵ n t a ⁵ n	1 7 8 4 1 7 8 4	AXTMBYTN	PA6NTA6N	48	48.P.C 48.A.V 48.6.T 48.N.c 48.T.C 48.A.V 48.6.T 48.N.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	ba⁵nta⁵n	0	871	208	b a ⁵ n t a ⁵ n
671	devil	ECLAbar8	bántán / bʷɪ̀bántán	b a ⁵ n t a ⁵ n	1 7 8 4 1 7 8 4	AXTMBYTN	PA6NTA6N	11	11.P.C 11.A.V 11.6.T 11.N.c 11.T.C 11.A.V 11.6.T 11.N.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	ba⁵nta⁵n	0	871	208	b a ⁵ n t a ⁵ n
672	devil	NMAAbar1	báːntán / gbwɪ̀báːntán	b aː ⁵ n t a ⁵ n	1 7 8 4 1 7 8 4	AXTMBYTN	PA6NTA6N	42	42.P.C 42.A.V 42.6.T 42.N.c 42.T.C 42.A.V 42.6.T 42.N.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	baː⁵nta⁵n	0	871	208	b aː ⁵ n t a ⁵ n
673	devil	NACAbar2	báːntân / bə̀báːntân	b aː ⁵ n t a ⁵¹ n	1 7 8 4 1 7 8 4	AXTMBYTN	PA6NTA3N	31	31.P.C 31.A.V 31.6.T 31.N.c 31.T.C 31.A.V 31.3.T 31.N.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	baː⁵nta⁵¹n	0	871	208	b aː ⁵ n t a ⁵¹ n
674	devil	NEMAjumbu9	nǎːtàɲ / ànǎːtàɲ	n aː ¹⁵ t a ¹ ɲ	4 7 8 1 7 8 4	AXTBYTN	NA2TA6N	36	36.N.C 36.A.V 36.2.T 36.T.C 36.A.V 36.6.T 36.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	naː¹⁵ta¹ɲ	0	871	207	n aː ¹⁵ t - a ¹ ɲ
675	devil	NVIAjumbu1	nǎːtàɲ / ànǎːtàɲ	n aː ¹⁵ t a ¹ ɲ	4 7 8 1 7 8 4	AXTBYTN	NA2TA6N	49	49.N.C 49.A.V 49.2.T 49.T.C 49.A.V 49.6.T 49.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	naː¹⁵ta¹ɲ	0	871	207	n aː ¹⁵ t - a ¹ ɲ
676	devil	KMNAjumbu2	nǎːtàɲ / ànǎːtàɲ	n aː ¹⁵ t a ¹ ɲ	4 7 8 1 7 8 4	AXTBYTN	NA2TA6N	25	25.N.C 25.A.V 25.2.T 25.T.C 25.A.V 25.6.T 25.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	naː¹⁵ta¹ɲ	0	871	207	n aː ¹⁵ t - a ¹ ɲ
677	devil	KDCAjumbu10	nǎːtàɲ / ànǎːtàɲ	n aː ¹⁵ t a ¹ ɲ	4 7 8 1 7 8 4	AXTBYTN	NA2TA6N	19	19.N.C 19.A.V 19.2.T 19.T.C 19.A.V 19.6.T 19.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	naː¹⁵ta¹ɲ	0	871	207	n aː ¹⁵ t - a ¹ ɲ
678	devil	NNBBuu3	ǹti᷇ːn / bə̀nti᷇ːn	n ¹ t iː ¹³ n	4 8 1 7 8 4	ATBYTN	N6TI2N	45	45.N.C 45.6.T 45.T.C 45.I.V 45.2.T 45.N.c	1.6 1.0 1.3 3.0 1.0 0.5	n¹tiː¹³n	0	871	204	- n ¹ t iː ¹³ n
679	devil	MNJBuu4	ǹtsɪ᷇ːn / bə̀ntsɪ᷇ːn	n ¹ ts ɪː ⁵³ n	4 8 2 7 8 4	ATBYTN	N6CI3N	29	29.N.C 29.6.T 29.C.C 29.I.V 29.3.T 29.N.c	1.6 1.0 1.3 3.0 1.0 0.5	n¹tsɪː⁵³n	0	871	204	- n ¹ ts ɪː ⁵³ n
680	devil	KEMBuu1	ǹti᷇ːn / bə̀nti᷇ːn	n ¹ t iː ¹³ n	4 8 1 7 8 4	ATBYTN	N6TI2N	21	21.N.C 21.6.T 21.T.C 21.I.V 21.2.T 21.N.c	1.6 1.0 1.3 3.0 1.0 0.5	n¹tiː¹³n	0	871	204	- n ¹ t iː ¹³ n
681	devil	KCYBuu2	ǹti᷇ːn / bə̀nti᷇ːn	n ¹ t iː ¹³ n	4 8 1 7 8 4	ATBYTN	N6TI2N	18	18.N.C 18.6.T 18.T.C 18.I.V 18.2.T 18.N.c	1.6 1.0 1.3 3.0 1.0 0.5	n¹tiː¹³n	0	871	204	- n ¹ t iː ¹³ n
682	devil	KHKFang12	ŋmə̀tʃʲə̂ / ŋmɪ̂mbə́tʃʲə̂	ŋm ə ¹ tʃ j ə ⁵¹	4 7 8 1 6 7 8	AXTBCYT	NE6TJE3	23	23.N.C 23.E.V 23.6.T 23.T.C 23.J.C 23.E.V 23.3.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	ŋmə¹tʃjə⁵¹	0	863	207	ŋm ə ¹ tʃ j ə ⁵¹ -
683	devil	DPNFang13	ŋmə̀tʃʲə̂ / ŋmɪ̀mbə́tʃʲə̂ ~ŋmə̀bə́tsɨ́ɣ / ŋmɪ̀mbə̀bə́tsɨ́ɣ	ŋm ə ¹ tʃ j ə ⁵¹	4 7 8 1 6 7 8	AXTBCYT	NE6TJE3	10	10.N.C 10.E.V 10.6.T 10.T.C 10.J.C 10.E.V 10.3.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	ŋmə¹tʃjə⁵¹	0	863	207	ŋm ə ¹ tʃ j ə ⁵¹ -
684	devil	KDVFang1	kɪ᷇m~ŋki᷇m	k ɪ ⁵³ m	1 7 8 4	AXTN	KI3M	20	20.K.C 20.I.V 20.3.T 20.M.c	1.6 3.0 1.0 0.5	kɪ⁵³m	0	858	205	k ɪ ⁵³ m - -
685	devil	KJSFang2	kɪ᷇m~ŋki᷇m	k ɪ ⁵³ m	1 7 8 4	AXTN	KI3M	24	24.K.C 24.I.V 24.3.T 24.M.c	1.6 3.0 1.0 0.5	kɪ⁵³m	0	858	205	k ɪ ⁵³ m - -
686	devil	JGYKoshin3	ŋ̀kə̀nə́ / bə̀ŋkə̀nə́	ŋ ¹ k ə ¹ n ə ⁵	4 8 1 7 8 4 7 8	ATBYTBYT	N6KE6NE6	15	15.N.C 15.6.T 15.K.C 15.E.V 15.6.T 15.N.C 15.E.V 15.6.T	1.6 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ŋ¹kə¹nə⁵	0	868	210	ŋ ¹ - k ə ¹ n ə ⁵
687	devil	TELKoshin4	ø / bə̀tsə́	b ə ¹ ts ə ⁵	1 7 8 2 7 8	AXTBYT	PE6CE6	50	50.P.C 50.E.V 50.6.T 50.C.C 50.E.V 50.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bə¹tsə⁵	0	903	205	b ə ¹ ts ə ⁵
688	devil	MRYKoshin2	ŋkə̀nə́ /  bə́kxə́	ŋ k ə ¹ n ə ⁵	4 1 7 8 4 7 8	ACYTBYT	NKE6NE6	30	30.N.C 30.K.C 30.E.V 30.6.T 30.N.C 30.E.V 30.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	ŋkə¹nə⁵	0	868	210	- - ŋ k ə ¹ n ə ⁵
689	devil	KCSKung3	wùə̀tí / ɣʲə̂tʲə́	w u ¹ ə ¹ t i ⁵	6 7 8 7 8 1 7 8	AXTYTBYT	WY6E6TI6	17	17.W.C 17.Y.V 17.6.T 17.E.V 17.6.T 17.T.C 17.I.V 17.6.T	1.6 3.0 1.0 3.0 1.0 1.3 3.0 1.0	wu¹ə¹ti⁵	0	860	206	w u ¹ ə ¹ t i ⁵
690	devil	NJSKung4	wùə̀tí / ɣʲə̂tʲí	w u ¹ ə ¹ t i ⁵	6 7 8 7 8 1 7 8	AXTYTBYT	WY6E6TI6	41	41.W.C 41.Y.V 41.6.T 41.E.V 41.6.T 41.T.C 41.I.V 41.6.T	1.6 3.0 1.0 3.0 1.0 1.3 3.0 1.0	wu¹ə¹ti⁵	0	860	206	w u ¹ ə ¹ t i ⁵
691	devil	ZKGKung1	wə̀ʊ̀tʊ́ʔ / ɣyə̂ːtʊ́ʔ(ɣə́)	w ə ¹ ʊ ¹ t ʊ ⁵ ʔ	6 7 8 7 8 1 7 8 1	AXTYTBYTN	WE6Y6TY6H	53	53.W.C 53.E.V 53.6.T 53.Y.V 53.6.T 53.T.C 53.Y.V 53.6.T 53.H.c	1.6 3.0 1.0 3.0 1.0 1.3 3.0 1.0 0.5	wə¹ʊ¹tʊ⁵ʔ	0	860	211	w ə ¹ ʊ ¹ t ʊ ⁵ ʔ
692	devil	BNMKung2	wʊ̀ə̀tí / ɣɨ᷇ːtiːə̀	w ʊ ¹ ə ¹ t i ⁵	6 7 8 7 8 1 7 8	AXTYTBYT	WY6E6TI6	7	7.W.C 7.Y.V 7.6.T 7.E.V 7.6.T 7.T.C 7.I.V 7.6.T	1.6 3.0 1.0 3.0 1.0 1.3 3.0 1.0	wʊ¹ə¹ti⁵	0	860	206	w ʊ ¹ ə ¹ t i ⁵
693	devil	NMNMundabli3	kɛ̄ / kɛ̄	k ɛ ³	1 7 8	AXT	KE6	43	43.K.C 43.E.V 43.6.T	1.6 3.0 1.0	kɛ³	0	858	205	k ɛ ³ - - -
694	devil	CENMundabli2	kɛ́ / kɛ́ː	k ɛ ⁵	1 7 8	AXT	KE6	8	8.K.C 8.E.V 8.6.T	1.6 3.0 1.0	kɛ⁵	0	858	205	k ɛ ⁵ - - -
695	devil	LFNMundabli1	kɛ̄ / kɛ̄ːbó	k ɛ ³	1 7 8	AXT	KE6	26	26.K.C 26.E.V 26.6.T	1.6 3.0 1.0	kɛ³	0	858	205	k ɛ ³ - - -
696	devil	NINMundabli4	kɛ̄ː / kɛ̄ːbó	k ɛː ³	1 7 8	AXT	KE6	39	39.K.C 39.E.V 39.6.T	1.6 3.0 1.0	kɛː³	0	858	205	k ɛː ³ - - -
697	devil	NGTMunken3	ʊ̀tə̌ːn / bə̀tə̌ːn	ʊ ¹ t əː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	38	38.Y.V 38.6.T 38.T.C 38.E.V 38.2.T 38.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹təː¹⁵n	0	871	204	ʊ - ¹ t əː ¹⁵ n
698	devil	NUNMunken4	ʊ̀tə̌n / bə́tə̌n	ʊ ¹ t ə ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	47	47.Y.V 47.6.T 47.T.C 47.E.V 47.2.T 47.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹tə¹⁵n	0	871	204	ʊ - ¹ t ə ¹⁵ n
699	devil	NEAMunken1	ʊ̀tə̌ːn / bə̀tə̌ːn	ʊ ¹ t əː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	35	35.Y.V 35.6.T 35.T.C 35.E.V 35.2.T 35.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹təː¹⁵n	0	871	204	ʊ - ¹ t əː ¹⁵ n
700	devil	TNTMunken2	ʊ̀tə̌ːn / bə́tə̌n	ʊ ¹ t əː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	51	51.Y.V 51.6.T 51.T.C 51.E.V 51.2.T 51.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹təː¹⁵n	0	871	204	ʊ - ¹ t əː ¹⁵ n
701	devil	MCANgun3	ʊ̄tə̄n / bìʊ̀tə̄n~bùtə̀n~bɛ̀tə̀n	ʊ ³ t ə ³ n	7 8 1 7 8 4	XTBYTN	Y6TE6N	27	27.Y.V 27.6.T 27.T.C 27.E.V 27.6.T 27.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ³tə³n	0	871	204	ʊ - ³ t ə ³ n
702	devil	KBMNgun4	ʊ̀tɛ̌ːn / bə́tɛ̌ːn	ʊ ¹ t ɛː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	16	16.Y.V 16.6.T 16.T.C 16.E.V 16.2.T 16.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹tɛː¹⁵n	0	871	204	ʊ - ¹ t ɛː ¹⁵ n
703	devil	WCANgun1	ʊ̀tə̌n / bə́tə̌n	ʊ ¹ t ə ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	52	52.Y.V 52.6.T 52.T.C 52.E.V 52.2.T 52.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹tə¹⁵n	0	871	204	ʊ - ¹ t ə ¹⁵ n
704	devil	AOMNgun2	ʊ̀tɛ́n / bɛ́tɛ̄n	ʊ ¹ t ɛ ⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE6N	3	3.Y.V 3.6.T 3.T.C 3.E.V 3.6.T 3.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹tɛ⁵n	0	871	204	ʊ - ¹ t ɛ ⁵ n
705	devil	APBMumfu1	kɛ̄ː / kɛ̄ːbə́	k ɛː ³	1 7 8	AXT	KE6	4	4.K.C 4.E.V 4.6.T	1.6 3.0 1.0	kɛː³	0	858	205	k ɛː ³ - - -
706	devil	DNMMumfu2	kɛ́ː / kɛ́ːbə́	k ɛː ⁵	1 7 8	AXT	KE6	9	9.K.C 9.E.V 9.6.T	1.6 3.0 1.0	kɛː⁵	0	858	205	k ɛː ⁵ - - -
707	devil	BKBMashi2	tsěē / bʊ̀tsěē	ts e ¹⁵ e ³	2 7 8 7 8	AXTYT	CE2E6	6	6.C.C 6.E.V 6.2.T 6.E.V 6.6.T	1.6 3.0 1.0 3.0 1.0	tse¹⁵e³	0	858	205	ts e ¹⁵ - e ³
708	devil	KFKMashi1	tse᷇ː / bʊ́tse᷇ː	ts eː ⁵³	2 7 8	AXT	CE3	22	22.C.C 22.E.V 22.3.T	1.6 3.0 1.0	tseː⁵³	0	858	205	ts eː ⁵³ - - -
709	devil	ABSMissong1	ʊ̀tǎn / bátǎn	ʊ ¹ t a ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TA2N	1	1.Y.V 1.6.T 1.T.C 1.A.V 1.2.T 1.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹ta¹⁵n	0	871	204	ʊ - ¹ t a ¹⁵ n
710	devil	AGAMissong2	ʊ̀tǎːn / bátǎnbū	ʊ ¹ t aː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TA2N	2	2.Y.V 2.6.T 2.T.C 2.A.V 2.2.T 2.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹taː¹⁵n	0	871	204	ʊ - ¹ t aː ¹⁵ n
14851	devil	NCCMumfu4	kɛ́ / kɛ́	k ɛ ⁵	1 7 8	AXT	KE6	32	32.K.C 32.E.V 32.6.T	1.6 3.0 1.0	kɛ⁵	0	858	205	k ɛ ⁵ - - -
14852	devil	MEAMumfu3	kɛ́ / kɛ́	k ɛ ⁵	1 7 8	AXT	KE6	28	28.K.C 28.E.V 28.6.T	1.6 3.0 1.0	kɛ⁵	0	858	205	k ɛ ⁵ - - -
15303	devil	NMSMissong4	ʊ̀tǎːn / bátǎːn	ʊ ¹ t aː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TA2N	44	44.Y.V 44.6.T 44.T.C 44.A.V 44.2.T 44.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹taː¹⁵n	0	871	204	ʊ - ¹ t aː ¹⁵ n
15304	devil	NDNMissong5	ʊ̀tǎːn / bátǎːn	ʊ ¹ t aː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TA2N	34	34.Y.V 34.6.T 34.T.C 34.A.V 34.2.T 34.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹taː¹⁵n	0	871	204	ʊ - ¹ t aː ¹⁵ n
15753	devil	BAAMashi4	tsèː / bʊ̀tsèː	ts eː ¹	2 7 8	AXT	CE6	5	5.C.C 5.E.V 5.6.T	1.6 3.0 1.0	tseː¹	0	858	205	ts eː ¹ - - -
15754	devil	NCMMashi5	tse᷇ː / bʊ̀tse᷇ː	ts eː ⁵³	2 7 8	AXT	CE3	33	33.C.C 33.E.V 33.3.T	1.6 3.0 1.0	tseː⁵³	0	858	205	ts eː ⁵³ - - -
16507	devil	NFKBiya7	ʊ̀tə̌ːn / bə́tə̌ːn	ʊ ¹ t əː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	37	37.Y.V 37.6.T 37.T.C 37.E.V 37.2.T 37.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹təː¹⁵n	0	871	204	ʊ - ¹ t əː ¹⁵ n
16508	devil	FBCBiya8	ʊ̀tə̌ːn / bə́tə̌ːn	ʊ ¹ t əː ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	13	13.Y.V 13.6.T 13.T.C 13.E.V 13.2.T 13.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹təː¹⁵n	0	871	204	ʊ - ¹ t əː ¹⁵ n
16509	devil	ENBBiya1	ʊ̀tə̌n / bə̀tə̌n	ʊ ¹ t ə ¹⁵ n	7 8 1 7 8 4	XTBYTN	Y6TE2N	12	12.Y.V 12.6.T 12.T.C 12.E.V 12.2.T 12.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹tə¹⁵n	0	871	204	ʊ - ¹ t ə ¹⁵ n
