ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
2281	365_cup	cup	KHKFang12	KHK-Fang-12	bàːsə̀ / báːsə́	bàːsə̀	b aː.¹/aː s ə.¹/ə	fang1248		6.54384	10.319		1 7 3 7	AXBZ	PASE	22	22.P.C 22.A.V 22.S.C 22.E.V	2.0 1.5 1.75 0.8	baː.¹/aːsə.¹/ə	0	742	b aː.¹/aː s - - ə.¹/ə
2282	365_cup	cup	DPNFang13	DPN-Fang-13	bàsə̀ / básə́	bàsə̀	b a.¹/a s ə.¹/ə	fang1248		6.54384	10.319		1 7 3 7	AXBZ	PASE	10	10.P.C 10.A.V 10.S.C 10.E.V	2.0 1.5 1.75 0.8	ba.¹/asə.¹/ə	0	742	b a.¹/a s - - ə.¹/ə
2283	365_cup	cup	KDVFang1	KDV-Fang-1	bàːsə̀ / báːsə́	bàːsə̀	b aː.¹/aː s ə.¹/ə	fang1248		6.54384	10.319		1 7 3 7	AXBZ	PASE	19	19.P.C 19.A.V 19.S.C 19.E.V	2.0 1.5 1.75 0.8	baː.¹/aːsə.¹/ə	0	742	b aː.¹/aː s - - ə.¹/ə
2284	365_cup	cup	JGYKoshin3	JGY-Koshin-3	bʷàm / bʲàm	bʷam	bʷ a.³/a m	kosh1246		6.5817	10.299		1 7 4	AXN	PAM	14	14.P.C 14.A.V 14.M.c	2.0 1.5 0.8	bʷa.³/am	0	735	- bʷ - a.³/a m
2285	365_cup	cup	TELKoshin4	TEL-Koshin-4	bʷâm / bʲâm	bʷâm	bʷ a.⁵¹/a m	kosh1246		6.5817	10.299		1 7 4	AXN	PAM	46	46.P.C 46.A.V 46.M.c	2.0 1.5 0.8	bʷa.⁵¹/am	0	735	- bʷ - a.⁵¹/a m
2286	365_cup	cup	MRYKoshin2	MRY-Koshin-2	bwâm /  bʲâm	bwâm	b w a.⁵¹/a m	kosh1246		6.5817	10.299		1 6 7 4	ACXN	PWAM	29	29.P.C 29.W.C 29.A.V 29.M.c	2.0 1.5 1.5 0.8	bwa.⁵¹/am	0	735	- b w a.⁵¹/a m
2287	365_cup	cup	KCSKung3	KCS-Kung-3	wùò / sə́wùò	wùò	w u.¹/u o.¹/o	kung1260		6.53881	10.2073		6 7 7	AXZ	WYU	16	16.W.C 16.Y.V 16.U.V	2.0 1.5 0.8	wu.¹/uo.¹/o	1	748	w u.¹/u o.¹/o
2288	365_cup	cup	NJSKung4	NJS-Kung-4	wùə̀ / sə̀wùə̀	wùə̀	w u.¹/u ə.¹/ə	kung1260		6.53881	10.2073		6 7 7	AXZ	WYE	38	38.W.C 38.Y.V 38.E.V	2.0 1.5 0.8	wu.¹/uə.¹/ə	0	748	w u.¹/u ə.¹/ə
2289	365_cup	cup	ZKGKung1	ZKG-Kung-1	mbí / sə́mbíé	mbí	m b i.⁵/i	kung1260		6.53881	10.2073		4 1 7	ACZ	MPI	49	49.M.C 49.P.C 49.I.V	2.0 1.5 0.8	mbi.⁵/i	0	736	m b i.⁵/i
2290	365_cup	cup	BNMKung2	BNM-Kung-2	mbíː / sə́mbíː	mbíː	m b iː.⁵/iː	kung1260		6.53881	10.2073		4 1 7	ACZ	MPI	7	7.M.C 7.P.C 7.I.V	2.0 1.5 0.8	mbiː.⁵/iː	0	736	m b iː.⁵/iː
2291	365_cup	cup	NMNMundabli3	NMN-Mundabli-3	bɛ̀ / bɛ̂ː	bɛ̀	b ɛ.¹/ɛ	mund1340					1 7	AX	PE	40	40.P.C 40.E.V	2.0 1.5	bɛ.¹/ɛ	0	736	- b ɛ.¹/ɛ
2292	365_cup	cup	CENMundabli2	CEN-Mundabli-2	bɛ̀ / bɛ̀ː	bɛ̀	b ɛ.¹/ɛ	mund1340					1 7	AX	PE	8	8.P.C 8.E.V	2.0 1.5	bɛ.¹/ɛ	0	736	- b ɛ.¹/ɛ
2293	365_cup	cup	LFNMundabli1	LFN-Mundabli-1	bɛ̀ː / bɛ̀ːbó	bɛ̀ː	b ɛː.¹/ɛː	mund1340					1 7	AX	PE	25	25.P.C 25.E.V	2.0 1.5	bɛː.¹/ɛː	0	736	- b ɛː.¹/ɛː
2294	365_cup	cup	NINMundabli4	NIN-Mundabli-4	bɛ̀ː / bɛ̀ːbó	bɛ̀ː	b ɛː.¹/ɛː	mund1340					1 7	AX	PE	37	37.P.C 37.E.V	2.0 1.5	bɛː.¹/ɛː	0	736	- b ɛː.¹/ɛː
2295	365_cup	cup	NGTMunken3	NGT-Munken-3	ɪ̀bə̀m / kìbə̀mə̀	ɪ̀bəm	ɪ.¹/ɪ b ə.³/ə m	munk1244					7 1 7 4	XBYN	IPEM	36	36.I.V 36.P.C 36.E.V 36.M.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪbə.³/əm	0	735	ɪ.¹/ɪ b - ə.³/ə m
2296	365_cup	cup	NUNMunken4	NUN-Munken-4	ɪ̀bə̂m / kìbàmà	ɪ̀bə̂m	ɪ.¹/ɪ b ə.⁵¹/ə m	munk1244					7 1 7 4	XBYN	IPEM	43	43.I.V 43.P.C 43.E.V 43.M.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪbə.⁵¹/əm	0	735	ɪ.¹/ɪ b - ə.⁵¹/ə m
2297	365_cup	cup	NEAMunken1	NEA-Munken-1	ɪ̀bə̂m / kɪ́bə́mmə́	ɪ̀bə̂m	ɪ.¹/ɪ b ə.⁵¹/ə m	munk1244					7 1 7 4	XBYN	IPEM	34	34.I.V 34.P.C 34.E.V 34.M.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪbə.⁵¹/əm	0	735	ɪ.¹/ɪ b - ə.⁵¹/ə m
2298	365_cup	cup	TNTMunken2	TNT-Munken-2	ɪ̀bə̂m /kɪ̀bə̀mə̀	ɪ̀bə̂m	ɪ.¹/ɪ b ə.⁵¹/ə m	munk1244					7 1 7 4	XBYN	IPEM	47	47.I.V 47.P.C 47.E.V 47.M.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪbə.⁵¹/əm	0	735	ɪ.¹/ɪ b - ə.⁵¹/ə m
2299	365_cup	cup	MCANgun3	MCA-Ngun-3	ɪ́bʷóm / kə̀bʷòmə̀~àbʷòmə̀	ɪ́bʷóm	ɪ.⁵/ɪ bʷ o.⁵/o m	ngun1279					7 1 7 4	XBYN	IPUM	26	26.I.V 26.P.C 26.U.V 26.M.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪbʷo.⁵/om	0	735	ɪ.⁵/ɪ bʷ - o.⁵/o m
2300	365_cup	cup	KBMNgun4	KBM-Ngun-4	ɪ̄bʷóm / kə̀bʷòm~kə̀bʷɔ̀m	ɪ̄bʷóm	ɪ.³/ɪ bʷ o.⁵/o m	ngun1279					7 1 7 4	XBYN	IPUM	15	15.I.V 15.P.C 15.U.V 15.M.c	1.5 1.75 1.3 0.8	ɪ.³/ɪbʷo.⁵/om	0	735	ɪ.³/ɪ bʷ - o.⁵/o m
2301	365_cup	cup	WCANgun1	WCA-Ngun-1	ɪ́bwóm / kə̀bwòmə̀	ɪ́bwóm	ɪ.⁵/ɪ b w o.⁵/o m	ngun1279					7 1 6 7 4	XBCYN	IPWUM	48	48.I.V 48.P.C 48.W.C 48.U.V 48.M.c	1.5 1.75 1.5 1.3 0.8	ɪ.⁵/ɪbwo.⁵/om	0	735	ɪ.⁵/ɪ b w o.⁵/o m
2302	365_cup	cup	AOMNgun2	AOM-Ngun-2	bwɔ́m / kə́bwɔ́mə́	bwɔ́m	b w ɔ.⁵/ɔ m	ngun1279					1 6 7 4	ACXN	PWUM	3	3.P.C 3.W.C 3.U.V 3.M.c	2.0 1.5 1.5 0.8	bwɔ.⁵/ɔm	0	735	- b w ɔ.⁵/ɔ m
2303	365_cup	cup	APBMumfu1	APB-Mumfu-1	bà / bâːbə̌	bà	b a.¹/a	mufu1234					1 7	AX	PA	4	4.P.C 4.A.V	2.0 1.5	ba.¹/a	0	736	- b a.¹/a
2304	365_cup	cup	DNMMumfu2	DNM-Mumfu-2	bà / bâbə̌	bà	b a.¹/a	mufu1234					1 7	AX	PA	9	9.P.C 9.A.V	2.0 1.5	ba.¹/a	0	736	- b a.¹/a
2305	365_cup	cup	BKBMashi2	BKB-Mashi-2	nsɔ̀k / bʊ̀nsɔ̀k	nsɔ̀k	n s ɔ.¹/ɔ k	naki1238		6.62784	10.2378		4 3 7 1	ACYN	NSUK	6	6.N.C 6.S.C 6.U.V 6.K.c	2.0 1.5 1.3 0.8	nsɔ.¹/ɔk	0	738	n s ɔ.¹/ɔ k
2306	365_cup	cup	KFKMashi1	KFK-Mashi-1	nsɔ̀k / bʊ̀nsɔ̀k	nsɔ̀k	n s ɔ.¹/ɔ k	naki1238		6.62784	10.2378		4 3 7 1	ACYN	NSUK	21	21.N.C 21.S.C 21.U.V 21.K.c	2.0 1.5 1.3 0.8	nsɔ.¹/ɔk	0	738	n s ɔ.¹/ɔ k
2307	365_cup	cup	ABSMissong1	ABS-Missong-1	ŋ̀wɛ̀ː / bàŋwɛ̀	ŋ̀wɛ̀ː	ŋ.¹/ŋ w ɛː.¹/ɛː	miss1255					4 6 7	ACX	NWE	1	1.N.C 1.W.C 1.E.V	2.0 1.5 1.5	ŋ.¹/ŋwɛː.¹/ɛː	0	733	ŋ.¹/ŋ w ɛː.¹/ɛː
2308	365_cup	cup	AGAMissong2	AGA-Missong-2	ŋ̀wɛ̀ː / bàŋwɛ̀bʊ́	ŋ̀wɛ̀ː	ŋ.¹/ŋ w ɛː.¹/ɛː	miss1255					4 6 7	ACX	NWE	2	2.N.C 2.W.C 2.E.V	2.0 1.5 1.5	ŋ.¹/ŋwɛː.¹/ɛː	0	733	ŋ.¹/ŋ w ɛː.¹/ɛː
5161	365_cup	cup	NCCMumfu4	NCC-Mumfu-4	bà / bà	bà	b a.¹/a	mufu1234					1 7	AX	PA	31	31.P.C 31.A.V	2.0 1.5	ba.¹/a	0	736	- b a.¹/a
5162	365_cup	cup	MEAMumfu3	MEA-Mumfu-3	bà / bâ	bà	b a.¹/a	mufu1234					1 7	AX	PA	27	27.P.C 27.A.V	2.0 1.5	ba.¹/a	0	736	- b a.¹/a
5437	365_cup	cup	NMSMissong4	NMS-Missong-4	ŋʷɛ̀ː / bàŋ̀wɛ̀ː	ŋʷɛ̀ː	ŋʷ ɛː.¹/ɛː	miss1255					4 7	AX	NE	41	41.N.C 41.E.V	2.0 1.5	ŋʷɛː.¹/ɛː	0	733	ŋʷ - ɛː.¹/ɛː
5438	365_cup	cup	NDNMissong5	NDN-Missong-5	ŋ̀wɛ̀ː / bàŋ̀wɛ̀ː	ŋ̀wɛ̀ː	ŋ.¹/ŋ w ɛː.¹/ɛː	miss1255					4 6 7	ACX	NWE	33	33.N.C 33.W.C 33.E.V	2.0 1.5 1.5	ŋ.¹/ŋwɛː.¹/ɛː	0	733	ŋ.¹/ŋ w ɛː.¹/ɛː
5713	365_cup	cup	BAAMashi4	BAA-Mashi-4	kɔ̂b / bùkɔ̂b	kɔ̂b	k ɔ.⁵¹/ɔ b	naki1238		6.62784	10.2378		1 7 1	AXN	KUP	5	5.K.C 5.U.V 5.P.c	2.0 1.5 0.8	kɔ.⁵¹/ɔb	0	737	k ɔ.⁵¹/ɔ b
5714	365_cup	cup	NCMMashi5	NCM-Mashi-5	kɔ̂b / bʊ̀kɔ̂b	kɔ̂b	k ɔ.⁵¹/ɔ b	naki1238		6.62784	10.2378		1 7 1	AXN	KUP	32	32.K.C 32.U.V 32.P.c	2.0 1.5 0.8	kɔ.⁵¹/ɔb	0	737	k ɔ.⁵¹/ɔ b
1952	371_cutlass	cutlass	NVBAbar7	NVB-Abar-7	àdá~kə̀dá/ɪ̀dá~ɪ̀dábî	àdá	a.¹/a d a.⁵/a	abar1239					7 1 7	XBZ	ATA	44	44.A.V 44.T.C 44.A.V	1.5 1.75 0.8	a.¹/ada.⁵/a	0	750	- a.¹/a d - a.⁵/a -
1953	371_cutlass	cutlass	ECLAbar8	ECL-Abar-8	kə̀dá~àdá / bìdá~ìdá	kə̀dá	k ə.¹/ə d a.⁵/a	abar1239					1 7 1 7	AXBZ	KETA	11	11.K.C 11.E.V 11.T.C 11.A.V	2.0 1.5 1.75 0.8	kə.¹/əda.⁵/a	0	750	k ə.¹/ə d - a.⁵/a -
1954	371_cutlass	cutlass	NMAAbar1	NMA-Abar-1	kèdá / bìdá	kèdá	k e.¹/e d a.⁵/a	abar1239					1 7 1 7	AXBZ	KETA	39	39.K.C 39.E.V 39.T.C 39.A.V	2.0 1.5 1.75 0.8	ke.¹/eda.⁵/a	0	750	k e.¹/e d - a.⁵/a -
1955	371_cutlass	cutlass	NACAbar2	NAC-Abar-2	kə̀dá / bìdá	kə̀dá	k ə.¹/ə d a.⁵/a	abar1239					1 7 1 7	AXBZ	KETA	30	30.K.C 30.E.V 30.T.C 30.A.V	2.0 1.5 1.75 0.8	kə.¹/əda.⁵/a	0	750	k ə.¹/ə d - a.⁵/a -
1956	371_cutlass	cutlass	NEMAjumbu9	NEM-Ajumbu-9	fə́béːlə́ / ḿ̩béːlə́	fə́béːlə́	f ə.⁵/ə b eː.⁵/eː l ə.⁵/ə	mbuu1238		6.53792	10.2556		3 7 1 7 5 7	AXBYBZ	BEPELE	35	35.B.C 35.E.V 35.P.C 35.E.V 35.L.C 35.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.⁵/əbeː.⁵/eːlə.⁵/ə	0	759	f ə.⁵/ə b eː.⁵/eː l ə.⁵/ə
1957	371_cutlass	cutlass	NVIAjumbu1	NVI-Ajumbu-1	fə́bélə́ / kə́bélə́~	fə́bélə́	f ə.⁵/ə b e.⁵/e l ə.⁵/ə	mbuu1238		6.53792	10.2556		3 7 1 7 5 7	AXBYBZ	BEPELE	45	45.B.C 45.E.V 45.P.C 45.E.V 45.L.C 45.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.⁵/əbe.⁵/elə.⁵/ə	0	759	f ə.⁵/ə b e.⁵/e l ə.⁵/ə
1958	371_cutlass	cutlass	KDCAjumbu10	KDC-Ajumbu-10	fə́béːlə́ / ḿ̩béːlə́	fə́béːlə́	f ə.⁵/ə b eː.⁵/eː l ə.⁵/ə	mbuu1238		6.53792	10.2556		3 7 1 7 5 7	AXBYBZ	BEPELE	18	18.B.C 18.E.V 18.P.C 18.E.V 18.L.C 18.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.⁵/əbeː.⁵/eːlə.⁵/ə	0	759	f ə.⁵/ə b eː.⁵/eː l ə.⁵/ə
1959	371_cutlass	cutlass	ENBBiya1	ENB-Biya-1	kə̀dʲɛ̌~kə̀dʲá~kə̀dá / bìdʲá~bìdʲɛ́	kə̀dʲɛ̌	k ə.¹/ə d j ɛ.¹⁵/ɛ	biya1235					1 7 1 6 7	AXBCZ	KETJE	12	12.K.C 12.E.V 12.T.C 12.J.C 12.E.V	2.0 1.5 1.75 1.5 0.8	kə.¹/ədjɛ.¹⁵/ɛ	0	750	k ə.¹/ə d j ɛ.¹⁵/ɛ -
1960	371_cutlass	cutlass	ICNBiya2	ICN-Biya-2	kə̀dæ̂ / bìdæ̂	kə̀dæ̂	k ə.¹/ə d æ.⁵¹/æ	biya1235					1 7 1 7	AXBZ	KETE	13	13.K.C 13.E.V 13.T.C 13.E.V	2.0 1.5 1.75 0.8	kə.¹/ədæ.⁵¹/æ	0	750	k ə.¹/ə d - æ.⁵¹/æ -
1961	371_cutlass	cutlass	NNBBuu3	NNB-Buu-3	fə́běːlə̄ / mə̀mběːlə̄	fə́běːlə̄	f ə.⁵/ə b eː.¹⁵/eː l ə.³/ə	buuu1246		6.54	10.28		3 7 1 7 5 7	AXBYBZ	BEPELE	42	42.B.C 42.E.V 42.P.C 42.E.V 42.L.C 42.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.⁵/əbeː.¹⁵/eːlə.³/ə	0	759	f ə.⁵/ə b eː.¹⁵/eː l ə.³/ə
1962	371_cutlass	cutlass	MNJBuu4	MNJ-Buu-4	fə́béːlə́ / ḿbéːlə̄	fə́béːlə́	f ə.⁵/ə b eː.⁵/eː l ə.⁵/ə	buuu1246		6.54	10.28		3 7 1 7 5 7	AXBYBZ	BEPELE	28	28.B.C 28.E.V 28.P.C 28.E.V 28.L.C 28.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.⁵/əbeː.⁵/eːlə.⁵/ə	0	759	f ə.⁵/ə b eː.⁵/eː l ə.⁵/ə
1963	371_cutlass	cutlass	KEMBuu1	KEM-Buu-1	fóbéːlə̄ / mbéːlə̄	fóbéːlə̄	f o.⁵/o b eː.⁵/eː l ə.³/ə	buuu1246		6.54	10.28		3 7 1 7 5 7	AXBYBZ	BUPELE	20	20.B.C 20.U.V 20.P.C 20.E.V 20.L.C 20.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fo.⁵/obeː.⁵/eːlə.³/ə	0	759	f o.⁵/o b eː.⁵/eː l ə.³/ə
1964	371_cutlass	cutlass	KCYBuu2	KCY-Buu-2	fóbéːlə̄ / mə̀mbéːlə̄	fóbéːlə̄	f o.⁵/o b eː.⁵/eː l ə.³/ə	buuu1246		6.54	10.28		3 7 1 7 5 7	AXBYBZ	BUPELE	17	17.B.C 17.U.V 17.P.C 17.E.V 17.L.C 17.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fo.⁵/obeː.⁵/eːlə.³/ə	0	759	f o.⁵/o b eː.⁵/eː l ə.³/ə
1965	371_cutlass	cutlass	KHKFang12	KHK-Fang-12	fə̀béːlə́ / mə̀mbélə́m	fə̀béːlə́	f ə.¹/ə b eː.⁵/eː l ə.⁵/ə	fang1248		6.54384	10.319		3 7 1 7 5 7	AXBYBZ	BEPELE	22	22.B.C 22.E.V 22.P.C 22.E.V 22.L.C 22.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.¹/əbeː.⁵/eːlə.⁵/ə	0	759	f ə.¹/ə b eː.⁵/eː l ə.⁵/ə
1966	371_cutlass	cutlass	DPNFang13	DPN-Fang-13	fə̀bɪ́lə́ / mə̀mbɪ́lə́	fə̀bɪ́lə́	f ə.¹/ə b ɪ.⁵/ɪ l ə.⁵/ə	fang1248		6.54384	10.319		3 7 1 7 5 7	AXBYBZ	BEPILE	10	10.B.C 10.E.V 10.P.C 10.I.V 10.L.C 10.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.¹/əbɪ.⁵/ɪlə.⁵/ə	0	759	f ə.¹/ə b ɪ.⁵/ɪ l ə.⁵/ə
1967	371_cutlass	cutlass	KDVFang1	KDV-Fang-1	fə̀bélə́ / mə́mbélə̄m	fə̀bélə́	f ə.¹/ə b e.⁵/e l ə.⁵/ə	fang1248		6.54384	10.319		3 7 1 7 5 7	AXBYBZ	BEPELE	19	19.B.C 19.E.V 19.P.C 19.E.V 19.L.C 19.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.¹/əbe.⁵/elə.⁵/ə	0	759	f ə.¹/ə b e.⁵/e l ə.⁵/ə
1968	371_cutlass	cutlass	KJSFang2	KJS-Fang-2	fə̀bélə́ / mə́mbélə́	fə̀bélə́	f ə.¹/ə b e.⁵/e l ə.⁵/ə	fang1248		6.54384	10.319		3 7 1 7 5 7	AXBYBZ	BEPELE	23	23.B.C 23.E.V 23.P.C 23.E.V 23.L.C 23.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.¹/əbe.⁵/elə.⁵/ə	0	759	f ə.¹/ə b e.⁵/e l ə.⁵/ə
1969	371_cutlass	cutlass	JGYKoshin3	JGY-Koshin-3	bī / tə̄bí	bī	b i.³/i	kosh1246		6.5817	10.299		1 7	AX	PI	14	14.P.C 14.I.V	2.0 1.5	bi.³/i	0	758	- - b i.³/i
1970	371_cutlass	cutlass	TELKoshin4	TEL-Koshin-4	bī / tə̄bī	bī	b i.³/i	kosh1246		6.5817	10.299		1 7	AX	PI	46	46.P.C 46.I.V	2.0 1.5	bi.³/i	0	758	- - b i.³/i
1971	371_cutlass	cutlass	MRYKoshin2	MRY-Koshin-2	bīː /  tōbī	bīː	b iː.³/iː	kosh1246		6.5817	10.299		1 7	AX	PI	29	29.P.C 29.I.V	2.0 1.5	biː.³/iː	0	758	- - b iː.³/iː
1972	371_cutlass	cutlass	KCSKung3	KCS-Kung-3	ífɛ̂ː / sə̀fɛ̂ː	ífɛ̂ː	i.⁵/i f ɛː.⁵¹/ɛː	kung1260		6.53881	10.2073		7 3 7	XBZ	IBE	16	16.I.V 16.B.C 16.E.V	1.5 1.75 0.8	i.⁵/ifɛː.⁵¹/ɛː	0	756	i.⁵/i f ɛː.⁵¹/ɛː
1973	371_cutlass	cutlass	NJSKung4	NJS-Kung-4	ɪ̀fɛ̂ː / sə̀fɛ̂ː	ɪ̀fɛ̂ː	ɪ.¹/ɪ f ɛː.⁵¹/ɛː	kung1260		6.53881	10.2073		7 3 7	XBZ	IBE	38	38.I.V 38.B.C 38.E.V	1.5 1.75 0.8	ɪ.¹/ɪfɛː.⁵¹/ɛː	0	756	ɪ.¹/ɪ f ɛː.⁵¹/ɛː
1974	371_cutlass	cutlass	ZKGKung1	ZKG-Kung-1	ɪ́fɛ̂ː / sə́fɛ̂ː	ɪ́fɛ̂ː	ɪ.⁵/ɪ f ɛː.⁵¹/ɛː	kung1260		6.53881	10.2073		7 3 7	XBZ	IBE	49	49.I.V 49.B.C 49.E.V	1.5 1.75 0.8	ɪ.⁵/ɪfɛː.⁵¹/ɛː	0	756	ɪ.⁵/ɪ f ɛː.⁵¹/ɛː
1975	371_cutlass	cutlass	BNMKung2	BNM-Kung-2	ɪ́fɛ̂ː / sə́fɛ̂ː	ɪ́fɛ̂ː	ɪ.⁵/ɪ f ɛː.⁵¹/ɛː	kung1260		6.53881	10.2073		7 3 7	XBZ	IBE	7	7.I.V 7.B.C 7.E.V	1.5 1.75 0.8	ɪ.⁵/ɪfɛː.⁵¹/ɛː	0	756	ɪ.⁵/ɪ f ɛː.⁵¹/ɛː
1976	371_cutlass	cutlass	NMNMundabli3	NMN-Mundabli-3	də̌ɦ / də̌ː	də̌ɦ	d ə.¹⁵/ə ɦ	mund1340					1 7 3	AXN	TEH	40	40.T.C 40.E.V 40.H.c	2.0 1.5 0.8	də.¹⁵/əɦ	0	750	- - d - ə.¹⁵/ə ɦ
1977	371_cutlass	cutlass	CENMundabli2	CEN-Mundabli-2	də̌ː / ḿbɛ᷇ː	də̌ː	d əː.¹⁵/əː	mund1340					1 7	AX	TE	8	8.T.C 8.E.V	2.0 1.5	dəː.¹⁵/əː	0	750	- - d - əː.¹⁵/əː -
1978	371_cutlass	cutlass	LFNMundabli1	LFN-Mundabli-1	də̌ː / mbɛ᷇ː ~ də̀ / də̀	də̌ː	d əː.¹⁵/əː	mund1340					1 7	AX	TE	25	25.T.C 25.E.V	2.0 1.5	dəː.¹⁵/əː	0	750	- - d - əː.¹⁵/əː -
1979	371_cutlass	cutlass	NINMundabli4	NIN-Mundabli-4	də̌ː / də̀bó ~də̀bɛ́n	də̌ː	d əː.¹⁵/əː	mund1340					1 7	AX	TE	37	37.T.C 37.E.V	2.0 1.5	dəː.¹⁵/əː	0	750	- - d - əː.¹⁵/əː -
1980	371_cutlass	cutlass	NGTMunken3	NGT-Munken-3	ʊ̀ʃʲɛ́ / múʃáːfə́	ʊ̀ʃʲɛ́	ʊ.¹/ʊ ʃʲ ɛ.⁵/ɛ	munk1244					7 3 7	XBZ	YSE	36	36.Y.V 36.S.C 36.E.V	1.5 1.75 0.8	ʊ.¹/ʊʃʲɛ.⁵/ɛ	0	752	ʊ.¹/ʊ ʃʲ - ɛ.⁵/ɛ
1981	371_cutlass	cutlass	NUNMunken4	NUN-Munken-4	ʊ́ʃʲɛ́ / mùnʃáhá	ʊ́ʃʲɛ́	ʊ.⁵/ʊ ʃʲ ɛ.⁵/ɛ	munk1244					7 3 7	XBZ	YSE	43	43.Y.V 43.S.C 43.E.V	1.5 1.75 0.8	ʊ.⁵/ʊʃʲɛ.⁵/ɛ	0	752	ʊ.⁵/ʊ ʃʲ - ɛ.⁵/ɛ
1982	371_cutlass	cutlass	NEAMunken1	NEA-Munken-1	bə́báː / bə̀bə́báː	bə́báː	b ə.⁵/ə b aː.⁵/aː	munk1244					1 7 1 7	AXBZ	PEPA	34	34.P.C 34.E.V 34.P.C 34.A.V	2.0 1.5 1.75 0.8	bə.⁵/əbaː.⁵/aː	0	759	b ə.⁵/ə b - - aː.⁵/aː
1983	371_cutlass	cutlass	TNTMunken2	TNT-Munken-2	ʊ́ʃyé / mùnʃáːmfə́	ʊ́ʃyé	ʊ.⁵/ʊ ʃ j e.⁵/e	munk1244					7 3 6 7	XBCZ	YSJE	47	47.Y.V 47.S.C 47.J.C 47.E.V	1.5 1.75 1.5 0.8	ʊ.⁵/ʊʃje.⁵/e	0	752	ʊ.⁵/ʊ ʃ j e.⁵/e
1984	371_cutlass	cutlass	MCANgun3	MCA-Ngun-3	kə̀dá~ʊ̀ʃʲɛ́ / ʊ̀ʃɛ́~ǹ̩ʃʲɛ́fə́	kə̀dá	k ə.¹/ə d a.⁵/a	ngun1279					1 7 1 7	AXBZ	KETA	26	26.K.C 26.E.V 26.T.C 26.A.V	2.0 1.5 1.75 0.8	kə.¹/əda.⁵/a	0	750	k ə.¹/ə d - a.⁵/a -
1985	371_cutlass	cutlass	KBMNgun4	KBM-Ngun-4	kə̀dá / bìdá	kə̀dá	k ə.¹/ə d a.⁵/a	ngun1279					1 7 1 7	AXBZ	KETA	15	15.K.C 15.E.V 15.T.C 15.A.V	2.0 1.5 1.75 0.8	kə.¹/əda.⁵/a	0	750	k ə.¹/ə d - a.⁵/a -
1986	371_cutlass	cutlass	WCANgun1	WCA-Ngun-1	bʊ́báhá / bə̀bʊ́báhá	bʊ́báhá	b ʊ.⁵/ʊ b a.⁵/a h a.⁵/a	ngun1279					1 7 1 7 3 7	AXBYBZ	PYPAHA	48	48.P.C 48.Y.V 48.P.C 48.A.V 48.H.C 48.A.V	2.0 1.5 1.75 1.3 1.75 0.8	bʊ.⁵/ʊba.⁵/aha.⁵/a	0	759	b ʊ.⁵/ʊ b a.⁵/a h a.⁵/a
1987	371_cutlass	cutlass	AOMNgun2	AOM-Ngun-2	ʊʃyɛ́ / mɨ̀nʃyéfǿ	ʊʃyɛ́	ʊ.³/ʊ ʃ j ɛ.⁵/ɛ	ngun1279					7 3 6 7	XBCZ	YSJE	3	3.Y.V 3.S.C 3.J.C 3.E.V	1.5 1.75 1.5 0.8	ʊ.³/ʊʃjɛ.⁵/ɛ	0	752	ʊ.³/ʊ ʃ j ɛ.⁵/ɛ
1988	371_cutlass	cutlass	APBMumfu1	APB-Mumfu-1	dǎː~də̌ / dǎbə́	dǎː	d aː.¹⁵/aː	mufu1234					1 7	AX	TA	4	4.T.C 4.A.V	2.0 1.5	daː.¹⁵/aː	0	750	- - d - aː.¹⁵/aː -
1989	371_cutlass	cutlass	DNMMumfu2	DNM-Mumfu-2	mbɛ̂ː~mbɛ̂ / mbɛ̂ːmə́~mbɛ̂	mbɛ̂ː	m b ɛː.⁵¹/ɛː	mufu1234					4 1 7	ACZ	MPE	9	9.M.C 9.P.C 9.E.V	2.0 1.5 0.8	mbɛː.⁵¹/ɛː	0	758	m - b ɛː.⁵¹/ɛː
