ID	Concept	Doculect	Value	Tokens
4126	leg	B25_Kota	oko	o k o
4127	liver	B25_Kota	ehɛtʃyɛ	e h ɛ tʃ j ɛ
4128	louse	B25_Kota	hidʒɛ	h i dʒ ɛ
4129	man	B25_Kota	haŋgwɛ	h a ŋ g w ɛ
4130	moon	B25_Kota	ŋgɔndɛ	ŋ g ɔ n d ɛ
4131	mouth	B25_Kota	nhoko	n h o k o
4132	name	B25_Kota	dʒinɔ	dʒ i n ɔ
4133	navel	B25_Kota	itoŋgu	i t o ŋ g u
4134	neck	B25_Kota	tʃiŋgo	tʃ i ŋ g o
4135	night	B25_Kota	epundu	e p u n d u
4136	nose	B25_Kota	dʒõũ	dʒ õ ũ
4137	one	B25_Kota	yɛkɔ	j ɛ k ɔ
4138	person	B25_Kota	moto	m o t o
4139	rain	B25_Kota	mbvuwa	m b v u w a
4140	road	B25_Kota	pɛyi	p ɛ j i
4141	root	B25_Kota	ŋkaŋga	ŋ k a ŋ g a
4142	salt	B25_Kota	matʃyemba	m a tʃ j e m b a
4143	sand	B25_Kota	inhɛli	i n h ɛ l i
4144	see	B25_Kota	bo-yɛn-ɛtʃyɛ	b o j ɛ n ɛ tʃ j ɛ
4145	send	B25_Kota	bo-lom-aka	b o l o m a k a
4146	shame	B25_Kota	hɔyi	h ɔ j i
4147	sing	B25_Kota	bo-yemb-aka	b o j e m b a k a
4148	skin	B25_Kota	ŋkaza	ŋ k a z a
4149	sky	B25_Kota	iko	i k o
4150	sleep	B25_Kota	iyɔ	i j ɔ
4151	smoke	B25_Kota	botuku	b o t u k u
4152	snake	B25_Kota	tadʒi	t a dʒ i
4153	spear	B25_Kota	ikɔŋgɔ	i k ɔ ŋ g ɔ
4154	steal	B25_Kota	bo-hib-aka	b o h i b a k a
4155	stone	B25_Kota	imaɲa	i m a ɲ a
4156	sun	B25_Kota	yoyi	j o j i
4157	tail	B25_Kota	ŋkondo	ŋ k o n d o
4158	ten	B25_Kota	dʒɔ̃ũ	dʒ ɔ̃ ũ
4159	three	B25_Kota	hato	h a t o
4160	tongue	B25_Kota	elemi	e l e m i
4161	tooth	B25_Kota	dʒinɔ	dʒ i n ɔ
4162	tree	B25_Kota	mwele	m w e l e
4163	two	B25_Kota	ba	b a
4164	urine	B25_Kota	miɲɛ	m i ɲ ɛ
4165	village	B25_Kota	mboka	m b o k a
4166	vomit	B25_Kota	bo-hep-aka	b o h e p a k a
4167	walk	B25_Kota	bo-dʒoŋg-aka	b o dʒ o ŋ g a k a
4168	war	B25_Kota	ibadʒi	i b a dʒ i
4169	water	B25_Kota	inso	i n s o
4170	wind	B25_Kota	iŋgoŋgo	i ŋ g o ŋ g o
4171	woman	B25_Kota	umwari	u m w a r i
4172	dew	B25_Kota	inɔkɔ	i n ɔ k ɔ
4173	iron	B25_Kota	eleŋga	e l e ŋ g a
4174	animal	B251_Shake	tʃitʃi	tʃ i tʃ i
4175	arm	B251_Shake	mbɔ	m b ɔ
4176	ashes	B251_Shake	risu	r i s u
4177	bark	B251_Shake	yiri	j i r i
4178	bed	B251_Shake	daki	d a k i
4179	belly	B251_Shake	moyu	m o j u
4180	big	B251_Shake	unɛni	u n ɛ n i
4181	bird	B251_Shake	nɔnu	n ɔ n u
4182	bite	B251_Shake	u-gum-a	u g u m a
4183	blood	B251_Shake	rikilɛ	r i k i l ɛ
4184	bone	B251_Shake	yesɔ	j e s ɔ
4185	breast	B251_Shake	ribɛlɛ	r i b ɛ l ɛ
4186	burn	B251_Shake	u-dzik-ikyɛ	u d z i k i k j ɛ
4187	child	B251_Shake	mwata	m w a t a
4188	cloud	B251_Shake	lɛŋgutʃu	l ɛ ŋ g u tʃ u
4189	come	B251_Shake	u-zak-ɔ	u z a k ɔ
4190	count	B251_Shake	u-gaŋk-ɔ	u g a ŋ k ɔ
4191	die	B251_Shake	u-w-akɔ	u w a k ɔ
4192	dog	B251_Shake	mbvwa	m b v w a
4193	drink	B251_Shake	u-nɔt-a	u n ɔ t a
4194	ear	B251_Shake	riwɔgɛ	r i w ɔ g ɛ
4195	eat	B251_Shake	u-dʒ-ak-ɔ	u dʒ a k ɔ
4196	egg	B251_Shake	dzaki	d z a k i
4197	elephant	B251_Shake	zɔku	z ɔ k u
4198	eye	B251_Shake	dʒisi	dʒ i s i
4199	face	B251_Shake	boso	b o s o
4200	fall	B251_Shake	o-dʒum-a	o dʒ u m a
4201	fat, oil	B251_Shake	riwɔ̃	r i w ɔ̃
4202	feather	B251_Shake	salɔ	s a l ɔ
4203	fingernail	B251_Shake	lɛɲalɔ	l ɛ ɲ a l ɔ
4204	fire	B251_Shake	dʒutɛ	dʒ u t ɛ
4205	fire-wood	B251_Shake	yeyɔ	j e j ɔ
4206	fish	B251_Shake	sɛ	s ɛ
4207	five	B251_Shake	tanɛ	t a n ɛ
4208	fly	B251_Shake	o-dɛs-a	o d ɛ s a
4209	four	B251_Shake	nayɛ	n a j ɛ
4210	give	B251_Shake	u-kab-a	u k a b a
4211	goat	B251_Shake	tabɔ	t a b ɔ
4212	ground, soil	B251_Shake	misɛỹi	m i s ɛ y i
4213	hair	B251_Shake	sũ	s ũ
4214	head	B251_Shake	mogo	m o g o
4215	hear	B251_Shake	u-yok-a	u j o k a
4216	heart	B251_Shake	rikɔlɔ	r i k ɔ l ɔ
4217	horn	B251_Shake	ŋgakɔ	ŋ g a k ɔ
4218	house	B251_Shake	guŋkwɛ	g u ŋ k w ɛ
4219	hunger	B251_Shake	zalɔ	z a l ɔ
4220	intestine	B251_Shake	mwelɔ	m w e l ɔ
4221	kill	B251_Shake	u-yol-a	u j o l a
4222	knee	B251_Shake	ribɔ	r i b ɔ
4223	knife	B251_Shake	pã	p ã
4224	know	B251_Shake	u-numbv-ukwa	u n u m b v u k w a
4225	leaf	B251_Shake	lɛkayĩ	l ɛ k a j i
4226	leg	B251_Shake	kolo	k o l o
4227	liver	B251_Shake	sɛki	s ɛ k i
4228	louse	B251_Shake	ninɔ	n i n ɔ
4229	man	B251_Shake	saŋgwɛ	s a ŋ g w ɛ
4230	moon	B251_Shake	ŋkɔndʒɛ	ŋ k ɔ n dʒ ɛ
4231	mouth	B251_Shake	ŋwanwɔ	ŋ w a n w ɔ
4232	name	B251_Shake	dʒinɔ	dʒ i n ɔ
4233	navel	B251_Shake	ritɔru	r i t ɔ r u
4234	neck	B251_Shake	kĩ	k i
4235	night	B251_Shake	rintɔ	r i n t ɔ
4236	nose	B251_Shake	dʒolo	dʒ o l o
4237	one	B251_Shake	woto	w o t o
4238	person	B251_Shake	mutʃu	m u tʃ u
4239	rain	B251_Shake	mbvulɔ	m b v u l ɔ
4240	road	B251_Shake	zelɔ	z e l ɔ
4241	root	B251_Shake	kã	k ã
4242	salt	B251_Shake	rikempɔ	r i k e m p ɔ
4243	sand	B251_Shake	rikɛzɛ	r i k ɛ z ɛ
4244	see	B251_Shake	u-yɛn-a	u j ɛ n a
4245	send	B251_Shake	o-gom-aga	o g o m a g a
4246	shame	B251_Shake	sɔnu	s ɔ n u
4247	sing	B251_Shake	u-yemp-a	u j e m p a
4248	skin	B251_Shake	kundɔ	k u n d ɔ
4249	sky	B251_Shake	dubɔ	d u b ɔ
4250	sleep	B251_Shake	utɔ̃ka	u t ɔ̃ k a
4251	smoke	B251_Shake	yarikyɛ	j a r i k j ɛ
4252	snake	B251_Shake	ɲɔwɛ̃	ɲ ɔ w ɛ
4253	spear	B251_Shake	rikɔ	r i k ɔ
4254	steal	B251_Shake	u-yib-a	u j i b a
4255	stone	B251_Shake	rikɔku	r i k ɔ k u
4256	sun	B251_Shake	yuŋwɛsɛ	j u ŋ w ɛ s ɛ
4257	tail	B251_Shake	kundʒu	k u n dʒ u
4258	ten	B251_Shake	dʒomo	dʒ o m o
4259	three	B251_Shake	gagɛ	g a g ɛ
4260	tongue	B251_Shake	lɛdeme	l ɛ d e m e
4261	tooth	B251_Shake	risuŋwɔ	r i s u ŋ w ɔ
4262	tree	B251_Shake	yege	j e g e
4263	two	B251_Shake	ba	b a
4264	urine	B251_Shake	mizari	m i z a r i
4265	village	B251_Shake	koro	k o r o
4266	vomit	B251_Shake	u-dow-a	u d o w a
4267	walk	B251_Shake	o-lant-a	o l a n t a
4268	war	B251_Shake	ribari	r i b a r i
4269	water	B251_Shake	maŋku	m a ŋ k u
4270	wind	B251_Shake	ripɛpɛ	r i p ɛ p ɛ
4271	woman	B251_Shake	mwayito	m w a j i t o
4272	dew	B251_Shake	muʒuʒu	m u ʒ u ʒ u
4273	iron	B251_Shake	kɛ	k ɛ
4274	animal	B201_Ndasa	ɲama	ɲ a m a
4275	arm	B201_Ndasa	bɔkɔ	b ɔ k ɔ
4276	ashes	B201_Ndasa	iswiiku	i s w i i k u
4277	bark	B201_Ndasa	ipalu	i p a l u
4278	bed	B201_Ndasa	ilaka	i l a k a
4279	belly	B201_Ndasa	mɔyi	m ɔ j i
4280	big	B201_Ndasa	ulayi	u l a j i
4281	bird	B201_Ndasa	ɲodzi	ɲ o d z i
4282	bite	B201_Ndasa	u-luw-a	u l u w a
4283	blood	B201_Ndasa	unsu	u n s u
4284	bone	B201_Ndasa	isi	i s i
4285	breast	B201_Ndasa	ibɛlɛ	i b ɛ l ɛ
4286	burn	B201_Ndasa	u-buŋg-asɛ	u b u ŋ g a s ɛ
4287	child	B201_Ndasa	ŋwana	ŋ w a n a
4288	cloud	B201_Ndasa	liŋgutu	l i ŋ g u t u
4289	come	B201_Ndasa	u-y-a	u j a
4290	count	B201_Ndasa	u-tal-a	u t a l a
4291	die	B201_Ndasa	u-gw-a	u g w a
4292	dog	B201_Ndasa	mvandi	m v a n d i
4293	drink	B201_Ndasa	u-ɲw-a	u ɲ w a
4294	ear	B201_Ndasa	iluyi	i l u j i
4295	eat	B201_Ndasa	u-dz-a	u d z a
4296	egg	B201_Ndasa	ibi	i b i
4297	elephant	B201_Ndasa	nzɔku	n z ɔ k u
4298	eye	B201_Ndasa	dziisi	d z i i s i
4299	face	B201_Ndasa	busu	b u s u
4300	fall	B201_Ndasa	u-pusw-e	u p u s w e
4301	fat, oil	B201_Ndasa	iwɔŋgo	i w ɔ ŋ g o
4302	feather	B201_Ndasa	isala	i s a l a
4303	fingernail	B201_Ndasa	liɲala	l i ɲ a l a
4304	fire	B201_Ndasa	uɲa	u ɲ a
4305	fire-wood	B201_Ndasa	likuyi	l i k u j i
4306	fish	B201_Ndasa	swi	s w i
4307	five	B201_Ndasa	taaɲi	t a a ɲ i
4308	fly	B201_Ndasa	u-ful-umɛ	u f u l u m ɛ
4309	four	B201_Ndasa	nayi	n a j i
4310	give	B201_Ndasa	u-kab-a	u k a b a
4311	goat	B201_Ndasa	taba	t a b a
4312	ground, soil	B201_Ndasa	sɛnze	s ɛ n z e
4313	hair	B201_Ndasa	liswiyi	l i s w i j i
4314	head	B201_Ndasa	muulu	m u u l u
4315	hear	B201_Ndasa	u-yuk-a	u j u k a
4316	heart	B201_Ndasa	unlima	u n l i m a
4317	horn	B201_Ndasa	isɛmvu	i s ɛ m v u
4318	house	B201_Ndasa	ndaku	n d a k u
4319	hunger	B201_Ndasa	nzala	n z a l a
4320	intestine	B201_Ndasa	ŋwila	ŋ w i l a
4321	kill	B201_Ndasa	u-bum-a	u b u m a
4322	knee	B201_Ndasa	ibɔŋgɔ	i b ɔ ŋ g ɔ
4323	knife	B201_Ndasa	mbɛdzi	m b ɛ d z i
4324	know	B201_Ndasa	u-yib-a	u j i b a
4325	leaf	B201_Ndasa	likayi	l i k a j i
4326	leg	B201_Ndasa	kulu	k u l u
4327	liver	B201_Ndasa	ibalu	i b a l u
4328	louse	B201_Ndasa	sidzɛ	s i d z ɛ
4329	man	B201_Ndasa	ibaka	i b a k a
4330	moon	B201_Ndasa	suunzi	s u u n z i
4331	mouth	B201_Ndasa	undzumvu	u n d z u m v u
4332	name	B201_Ndasa	kuumvu	k u u m v u
4333	navel	B201_Ndasa	itɔŋgu	i t ɔ ŋ g u
4334	neck	B201_Ndasa	tsuŋgu	ts u ŋ g u
4335	night	B201_Ndasa	pinzi	p i n z i
4336	nose	B201_Ndasa	dzulu	d z u l u
4337	one	B201_Ndasa	yotu	j o t u
4338	person	B201_Ndasa	mutu	m u t u
4339	rain	B201_Ndasa	mvula	m v u l a
4340	road	B201_Ndasa	pɛyi	p ɛ j i
4341	root	B201_Ndasa	uŋkaŋga	u ŋ k a ŋ g a
4342	salt	B201_Ndasa	lɛtsɛ	l ɛ ts ɛ
4343	sand	B201_Ndasa	unzɛyi	u n z ɛ j i
4344	see	B201_Ndasa	u-yɛn-ɛ	u j ɛ n ɛ
4345	send	B201_Ndasa	u-lum-a	u l u m a
4346	shame	B201_Ndasa	sɔɲi	s ɔ ɲ i
4347	sing	B201_Ndasa	u-yakw-ɛ	u j a k w ɛ
4348	skin	B201_Ndasa	uŋkanza	u ŋ k a n z a
4349	sky	B201_Ndasa	ikulu	i k u l u
4350	sleep	B201_Ndasa	mbula	m b u l a
4351	smoke	B201_Ndasa	ivutuku	i v u t u k u
4352	snake	B201_Ndasa	tadzi	t a d z i
4353	spear	B201_Ndasa	ikɔŋgɔ	i k ɔ ŋ g ɔ
4354	steal	B201_Ndasa	u-yib-a	u j i b a
4355	stone	B201_Ndasa	imaɲa	i m a ɲ a
4356	sun	B201_Ndasa	musa	m u s a
4357	tail	B201_Ndasa	untsila	u n ts i l a
4358	ten	B201_Ndasa	ku	k u
4359	three	B201_Ndasa	satu	s a t u
4360	tongue	B201_Ndasa	lilimi	l i l i m i
4361	tooth	B201_Ndasa	dzini	d z i n i
4362	tree	B201_Ndasa	ŋwili	ŋ w i l i
4363	two	B201_Ndasa	ɔlɛ	ɔ l ɛ
4364	urine	B201_Ndasa	miɲɛ	m i ɲ ɛ
4365	village	B201_Ndasa	mbuka	m b u k a
4366	vomit	B201_Ndasa	u-sus-ɛ	u s u s ɛ
4367	walk	B201_Ndasa	u-land-a	u l a n d a
4368	war	B201_Ndasa	ibadzi	i b a d z i
4369	water	B201_Ndasa	maŋgu	m a ŋ g u
4370	wind	B201_Ndasa	ipɛpɛ	i p ɛ p ɛ
4371	woman	B201_Ndasa	mwaatu	m w a a t u
4372	dew	B201_Ndasa	inɔkɔ	i n ɔ k ɔ
4373	iron	B201_Ndasa	tseyi	ts e j i
4374	animal	B204_Ndambomo_Li	tʃiitʃi	tʃ i i tʃ i
4375	arm	B204_Ndambomo_Li	bɔ	b ɔ
4376	ashes	B204_Ndambomo_Li	liʃu	l i ʃ u
4377	bark	B204_Ndambomo_Li	biyidʒi	b i j i dʒ i
4378	bed	B204_Ndambomo_Li	laku	l a k u
4379	belly	B204_Ndambomo_Li	mɔɲi	m ɔ ɲ i
4380	big	B204_Ndambomo_Li	unɛni	u n ɛ n i
4381	bird	B204_Ndambomo_Li	nɔni	n ɔ n i
4382	bite	B204_Ndambomo_Li	u-lum-ɛ	u l u m ɛ
4383	blood	B204_Ndambomo_Li	yeʃɛ	j e ʃ ɛ
4384	bone	B204_Ndambomo_Li	yeʃɛ	j e ʃ ɛ
4385	breast	B204_Ndambomo_Li	libɛlɛ	l i b ɛ l ɛ
4386	burn	B204_Ndambomo_Li	u-dʒitʃ-i	u dʒ i tʃ i
4387	child	B204_Ndambomo_Li	mwanɛ	m w a n ɛ
4388	cloud	B204_Ndambomo_Li	leŋkutu	l e ŋ k u t u
4389	come	B204_Ndambomo_Li	u-ʒak-ɛ	u ʒ a k ɛ
4390	count	B204_Ndambomo_Li	u-la	u l a
4391	die	B204_Ndambomo_Li	u-w-akɛ	u w a k ɛ
4392	dog	B204_Ndambomo_Li	mpwa	m p w a
4393	drink	B204_Ndambomo_Li	u-nɔɔt-ɔ	u n ɔ ɔ t ɔ
4394	ear	B204_Ndambomo_Li	iwɔlɔ	i w ɔ l ɔ
4395	eat	B204_Ndambomo_Li	u-dʒ-ak-e	u dʒ a k e
4396	egg	B204_Ndambomo_Li	dʒaaki	dʒ a a k i
4397	elephant	B204_Ndambomo_Li	nʒɔku	n ʒ ɔ k u
4398	eye	B204_Ndambomo_Li	dʒiʃi	dʒ i ʃ i
4399	face	B204_Ndambomo_Li	boʃɛ	b o ʃ ɛ
4400	fall	B204_Ndambomo_Li	u-kw-ak-ɛ	u k w a k ɛ
4401	fat, oil	B204_Ndambomo_Li	liwɔ	l i w ɔ
4402	feather	B204_Ndambomo_Li	liʃala	l i ʃ a l a
4403	fingernail	B204_Ndambomo_Li	leɲale	l e ɲ a l e
4404	fire	B204_Ndambomo_Li	weyɛ	w e j ɛ
4405	fire-wood	B204_Ndambomo_Li	leyɛ	l e j ɛ
4406	fish	B204_Ndambomo_Li	ʃɛ	ʃ ɛ
4407	five	B204_Ndambomo_Li	bitan(i)	b i t a n
4408	fly	B204_Ndambomo_Li	u-lɛʃ-ɛ	u l ɛ ʃ ɛ
4409	four	B204_Ndambomo_Li	binayi	b i n a j i
4410	give	B204_Ndambomo_Li	u-kab-ɛ	u k a b ɛ
4411	goat	B204_Ndambomo_Li	ntompa	n t o m p a
4412	ground, soil	B204_Ndambomo_Li	miʃɛyi	m i ʃ ɛ j i
4413	hair	B204_Ndambomo_Li	ʃuu	ʃ u u
4414	head	B204_Ndambomo_Li	molɛ	m o l ɛ
4415	hear	B204_Ndambomo_Li	u-yok-ɛ	u j o k ɛ
4416	heart	B204_Ndambomo_Li	ndeme	n d e m e
4417	horn	B204_Ndambomo_Li	ndake	n d a k e
4418	house	B204_Ndambomo_Li	ntabu	n t a b u
4419	hunger	B204_Ndambomo_Li	ʒalɛ	ʒ a l ɛ
4420	intestine	B204_Ndambomo_Li	mwele	m w e l e
4421	kill	B204_Ndambomo_Li	u-yol-ɛ	u j o l ɛ
4422	knee	B204_Ndambomo_Li	libɔ	l i b ɔ
4423	knife	B204_Ndambomo_Li	pa	p a
4424	know	B204_Ndambomo_Li	u-numpw-a	u n u m p w a
4425	leaf	B204_Ndambomo_Li	likayi	l i k a j i
4426	leg	B204_Ndambomo_Li	kolɛ	k o l ɛ
4427	liver	B204_Ndambomo_Li	ʃɛki	ʃ ɛ k i
4428	louse	B204_Ndambomo_Li	ninɛ	n i n ɛ
4429	moon	B204_Ndambomo_Li	ŋkontɛ	ŋ k o n t ɛ
4430	mouth	B204_Ndambomo_Li	mwaanɛ	m w a a n ɛ
4431	name	B204_Ndambomo_Li	dʒino	dʒ i n o
4432	navel	B204_Ndambomo_Li	litɔli	l i t ɔ l i
4433	neck	B204_Ndambomo_Li	tʃi	tʃ i
4434	night	B204_Ndambomo_Li	lintɔ	l i n t ɔ
4435	nose	B204_Ndambomo_Li	dʒolɛ	dʒ o l ɛ
4436	one	B204_Ndambomo_Li	iwoto	i w o t o
4437	person	B204_Ndambomo_Li	motɛ	m o t ɛ
4438	rain	B204_Ndambomo_Li	mbula	m b u l a
4439	road	B204_Ndambomo_Li	ʒelɛ	ʒ e l ɛ
4440	root	B204_Ndambomo_Li	ka	k a
4441	salt	B204_Ndambomo_Li	makempɛ	m a k e m p ɛ
4442	sand	B204_Ndambomo_Li	likɛʒɛ	l i k ɛ ʒ ɛ
4443	see	B204_Ndambomo_Li	u-ɲɛn-ɛ	u ɲ ɛ n ɛ
4444	send	B204_Ndambomo_Li	u-lɛk-ɛ	u l ɛ k ɛ
4445	shame	B204_Ndambomo_Li	ʃɔni	ʃ ɔ n i
4446	sing	B204_Ndambomo_Li	u-tal-ɛ	u t a l ɛ
4447	skin	B204_Ndambomo_Li	kontɛ	k o n t ɛ
4448	sky	B204_Ndambomo_Li	lobɛ	l o b ɛ
4449	sleep	B204_Ndambomo_Li	lɔ	l ɔ
4450	smoke	B204_Ndambomo_Li	yaliki	j a l i k i
4451	snake	B204_Ndambomo_Li	ɲɔ	ɲ ɔ
4452	spear	B204_Ndambomo_Li	likɔ	l i k ɔ
4453	stone	B204_Ndambomo_Li	likɔku	l i k ɔ k u
4454	sun	B204_Ndambomo_Li	yooʒɛ	j o o ʒ ɛ
4455	tail	B204_Ndambomo_Li	kontɛ	k o n t ɛ
4456	ten	B204_Ndambomo_Li	dʒomu	dʒ o m u
4457	three	B204_Ndambomo_Li	bilalɛ	b i l a l ɛ
4458	tongue	B204_Ndambomo_Li	lelemi	l e l e m i
4459	tooth	B204_Ndambomo_Li	liʃoŋɛ	l i ʃ o ŋ ɛ
4460	tree	B204_Ndambomo_Li	yedʒi	j e dʒ i
4461	two	B204_Ndambomo_Li	biba	b i b a
4462	urine	B204_Ndambomo_Li	miʒali	m i ʒ a l i
4463	village	B204_Ndambomo_Li	kodʒi	k o dʒ i
4464	vomit	B204_Ndambomo_Li	u-low-ɛ	u l o w ɛ
4465	walk	B204_Ndambomo_Li	u-lant-ɛ	u l a n t ɛ
4466	war	B204_Ndambomo_Li	libadʒi	l i b a dʒ i
4467	water	B204_Ndambomo_Li	maŋgu	m a ŋ g u
4468	wind	B204_Ndambomo_Li	lipɛɛpɛ	l i p ɛ ɛ p ɛ
4469	woman	B204_Ndambomo_Li	umwadʒi	u m w a dʒ i
4470	dew	B204_Ndambomo_Li	muʒuʒu	m u ʒ u ʒ u
4471	iron	B204_Ndambomo_Li	kɛ	k ɛ
4472	animal	C104_Aka	ɲàmà	ɲ a m a
4473	arm	C104_Aka	bɔ́	b ɔ
4474	ashes	C104_Aka	sùvé	s u v e
4475	bark	C104_Aka	kókó	k o k o
4476	bed	C104_Aka	tàngé	t a n g e
4477	belly	C104_Aka	ɛ̀ì	ɛ i
4478	big	C104_Aka	làí	l a i
4479	bird	C104_Aka	ɲɔ̀dí	ɲ ɔ d i
4480	bite	C104_Aka	bònz-	b o n z
4481	blood	C104_Aka	àndá	a n d a
4482	bone	C104_Aka	kúà	k u a
4483	breast	C104_Aka	bɛlɛ́	b ɛ l ɛ
4484	burn	C104_Aka	sél-	s e l
4485	child	C104_Aka	ánà	a n a
4486	cloud	C104_Aka	kùtú	k u t u
4487	come	C104_Aka	yè-	j e
4488	count	C104_Aka	táng-	t a n g
4489	die	C104_Aka	wá	w a
4490	dog	C104_Aka	mbóándé	m b o a n d e
4491	drink	C104_Aka	nú	n u
4492	ear	C104_Aka	lóè	l o e
4493	eat	C104_Aka	dì-	d i
4494	egg	C104_Aka	kɛ́í	k ɛ i
4495	elephant	C104_Aka	ɔ́bɔ́	ɔ b ɔ
4496	eye	C104_Aka	ísɔ̀	i s ɔ
4497	face	C104_Aka	bòsò	b o s o
4498	fall	C104_Aka	kú-	k u
4499	fat, oil	C104_Aka	bò-àdí	b o a d i
4500	feather	C104_Aka	sálá	s a l a
4501	fingernail	C104_Aka	tùkù	t u k u
4502	fire	C104_Aka	mu-íá	m u i a
4503	fire-wood	C104_Aka	múíá	m u i a
4504	fish	C104_Aka	súè	s u e
4505	five	C104_Aka	tánò	t a n o
4506	fly	C104_Aka	pùmb-	p u m b
4507	four	C104_Aka	á-ná	a n a
4508	give	C104_Aka	kì-	k i
4509	goat	C104_Aka	bɛ́lɛ́	b ɛ l ɛ
4510	ground, soil	C104_Aka	vàsé	v a s e
4511	hair	C104_Aka	sùèí	s u e i
4512	head	C104_Aka	sókò	s o k o
4513	hear	C104_Aka	ká-	k a
4514	heart	C104_Aka	lémà	l e m a
4515	horn	C104_Aka	sébá	s e b a
4516	house	C104_Aka	bɔ́kɔ̀	b ɔ k ɔ
4517	hunger	C104_Aka	nz̀a	n z a
4518	intestine	C104_Aka	kàtò	k a t o
4519	kill	C104_Aka	lá-	l a
4520	knee	C104_Aka	bɔ́ngɔ́	b ɔ n g ɔ
4521	knife	C104_Aka	báká	b a k a
4522	know	C104_Aka	pí-	p i
4523	leaf	C104_Aka	ángɔ̀	a n g ɔ
4524	leg	C104_Aka	kò	k o
4525	liver	C104_Aka	bàè	b a e
4526	louse	C104_Aka	sìdì	s i d i
4527	man	C104_Aka	tò	t o
4528	moon	C104_Aka	sóngé	s o n g e
4529	mouth	C104_Aka	nùà	n u a
4530	name	C104_Aka	ínà	i n a
4531	navel	C104_Aka	ɛ̀sɛ́	ɛ s ɛ
4532	neck	C104_Aka	kíngó	k i n g o
4533	night	C104_Aka	bùtú	b u t u
4534	nose	C104_Aka	míɔ̀	m i ɔ
4535	one	C104_Aka	é-mɔ̀tí	e m ɔ t i
4536	person	C104_Aka	tò	t o
4537	rain	C104_Aka	mbúá	m b u a
4538	road	C104_Aka	ndíá	n d i a
4539	root	C104_Aka	ngìlì	n g i l i
4540	salt	C104_Aka	kúá	k u a
4541	sand	C104_Aka	kɛ́nzɛ́	k ɛ n z ɛ
4542	see	C104_Aka	tá-	t a
4543	send	C104_Aka	tím-	t i m
4544	shame	C104_Aka	sɔ́nì	s ɔ n i
4545	sing	C104_Aka	lémb	l e m b
4546	skin	C104_Aka	kátá	k a t a
4547	sky	C104_Aka	nzàmbé	n z a m b e
4548	sleep	C104_Aka	tɔ̀ngì	t ɔ n g i
4549	smoke	C104_Aka	mú-è	m u e
4550	snake	C104_Aka	nzɔ	n z ɔ
4551	spear	C104_Aka	kɔ̀ngɔ́	k ɔ n g ɔ
4552	steal	C104_Aka	yíb-	j i b
4553	stone	C104_Aka	bùè	b u e
4554	sun	C104_Aka	ísé	i s e
4555	tail	C104_Aka	mbàngú	m b a n g u
4556	ten	C104_Aka	kámɔ́	k a m ɔ
4557	three	C104_Aka	sátò	s a t o
4558	tongue	C104_Aka	lémè	l e m e
4559	tooth	C104_Aka	ínò	i n o
4560	tree	C104_Aka	lé	l e
4561	two	C104_Aka	báé	b a e
4562	urine	C104_Aka	biɲɛ̀	b i ɲ ɛ
4563	village	C104_Aka	mbókà	m b o k a
4564	vomit	C104_Aka	ló-	l o
4565	walk	C104_Aka	támbol	t a m b o l
4566	war	C104_Aka	bìtá	b i t a
4567	water	C104_Aka	máì	m a i
4568	wind	C104_Aka	vúngá	v u n g a
4569	woman	C104_Aka	mo-étò	m o e t o
4570	dew	C104_Aka	àká	a k a
4571	iron	C104_Aka	tálè	t a l e
4572	animal	C141_Bonyala	ɲama	ɲ a m a
4573	arm	C141_Bonyala	ɛbɔ́ɔ	ɛ b ɔ ɔ
4574	ashes	C141_Bonyala	pusúu	p u s u u
4575	bark	C141_Bonyala	epa	e p a
4576	bed	C141_Bonyala	obéé	o b e e
4577	belly	C141_Bonyala	mwɛ	m w ɛ
4578	big	C141_Bonyala	ɔnɛ́	ɔ n ɛ
4579	bird	C141_Bonyala	ɲɔsí	ɲ ɔ s i
4580	bite	C141_Bonyala	ibara	i b a r a
4581	blood	C141_Bonyala	ãlóngó	ã l o n g o
4582	bone	C141_Bonyala	lekúa	l e k u a
4583	breast	C141_Bonyala	ibɛ́	i b ɛ
4584	burn	C141_Bonyala	itumba	i t u m b a
4585	child	C141_Bonyala	mwána	m w a n a
4586	cloud	C141_Bonyala	ejí	e j i
4587	come	C141_Bonyala	ijaa	i j a a
4588	count	C141_Bonyala	ɔcɛ́ɛ	ɔ c ɛ ɛ
4589	die	C141_Bonyala	owá	o w a
4590	dog	C141_Bonyala	mbwándé	m b w a n d e
4591	drink	C141_Bonyala	iɲwá	i ɲ w a
4592	ear	C141_Bonyala	itwé	i t w e
4593	eat	C141_Bonyala	idzá	i d z a
4594	egg	C141_Bonyala	ikjɛ́	i k j ɛ
4595	elephant	C141_Bonyala	ndzɔu	n d z ɔ u
4596	eye	C141_Bonyala	dísi	d i s i
4597	face	C141_Bonyala	eléngé	e l e n g e
4598	fall	C141_Bonyala	ibwa	i b w a
4599	fat, oil	C141_Bonyala	ãwúra	ã w u r a
4600	feather	C141_Bonyala	lesá	l e s a
4601	fingernail	C141_Bonyala	lɛndzɔ́ndzi	l ɛ n d z ɔ n d z i
4602	fire	C141_Bonyala	míɲá	m i ɲ a
4603	fire-wood	C141_Bonyala	lekóɲi	l e k o ɲ i
4604	fish	C141_Bonyala	swé	s w e
